"title","abstract","link","pdf","date","subject","authors","bibtex","id","pdf_name","extraction_date","node"
"A Preoperative Estimate of Central Venous Pressure Is Associated with Early Fontan Failure","Objective Early Fontan Failure EFF is a serious complication following total cavopulmonary connection TCPC, characterised by high central venous pressure CVP, low cardiac output and resistance to medical therapy. This study aimed to estimate post-operative CVP in TCPC patients CVPTCPC using data routinely collected during pre-operative assessment. We sought to determine if this metric correlated with measured post-operative CVP and if it was associated with EFF.Methods In this retrospective stud,y CVPTCPC was estimated in 131 patients undergoing pre-TCPC assessment by cardiac magnetic resonance imaging and CVP measurement under general anaesthesia. Post-operative CVP during the first 24hours in ICU was collected from electronic patient records in a subset of patients. EFF was defined as death, transplantation, TCPC takedown or emergency fenestration within the first 30days.ResultsEstimated CVPTCPC correlated significantly with CVPICU r0.26, p0.03, particularly in patients without a fenestration r0.45, p0.01. CVPTCPC was significantly associated with EFF Odds Ratio OR 1.12 1.02-1.24, p0.02. A threshold of CVPTCPC  33mmHg was found to have the highest specificity 90 and sensitivity 67 for identifying EFF area under receiver operating curve, AUC  0.79, OR 18.8 3.1-114, p0.001. This association was stronger in patients with single SVCs.ConclusionsEstimated CVPTCPC is an easily calculated metric combining pre-operative pressure and flow data. Higher CVPTCPC is associated with an increased risk of EFF and is correlated with directly measured post-TCPC pressure. Identification of patients at risk of EFF has the potential to guide risk mitigation strategies.","/content/10.1101/2019.12.28.19016048v1","/content/10.1101/2019.12.28.19016048v1.full.pdf",20200102,"Cardiovascular Medicine","Quail","/highwire/citation/70954/bibtext",13,"030120-13","03/01/2020",70954
"Cardiac Microstructural Abnormalities Identify Women at Risk of Incident Heart Failure","Background Incidence of congestive heart failure is difficult to predict by standard methods. We have developed a method called the signal intensity coefficient that uses echocardiographic texture analysis to quantify microstructural changes which may occur in at-risk patients prior to development of a clinical heart failure syndrome.Methods Participants from the Framingham Offspring Cohort study who attended the 8th visit and received screening echocardiography were included. Participants were followed for a mean of 7.4 years for incident congestive heart failure. Cox proportional hazards modeling was used to assess the hazard ratio of signal intensity coefficient in the top quartile of values versus other quartiles in the total and sex-stratified population.Results 2511 participants with interpretable echocardiography and no history of congestive heart failure, stroke, or myocardial infarction were included in this study. The top quartile signal intensity coefficient had a hazard ratio of 1.83 p0.0048 for incident heart failure. When additional clinical risk factors were added to the model, this became non-significant. Within women, an elevated hazard ratio was significant in multiple models including age and hypertensive medication use. Models were not significant in men.Conclusions Elevated signal intensity coefficient is associated with an increased risk of incident congestive heart failure. This trend remains significant in women after inclusion of age and hypertensive medication use. The signal intensity coefficient may be able to identify patients at risk of developing congestive heart failure using echocardiographic texture analysis.","/content/10.1101/2020.01.03.20016477v1","/content/10.1101/2020.01.03.20016477v1.full.pdf",20200110,"Cardiovascular Medicine","Kwan","/highwire/citation/71080/bibtext",24,"110120-24","11/01/2020",71080
"The modified arterial reservoir an update with consideration of asymptotic pressure P and zero-flow pressure Pzf","This article describes the modified arterial reservoir in detail. The modified arterial reservoir makes explicit the wave nature of both reservoir Pres and excess pressure Pxs.  The mathematical derivation and methods for estimating Pres in the absence of flow velocity data are described. There is also discussion of zero-flow pressure Pzf, the pressure at which flow through the circulation ceases its relationship to asymptotic pressure P estimated by the reservoir model and the physiological interpretation of Pzf . A systematic review and meta-analysis provides evidence that Pzf differs from mean circulatory filling pressure.","/content/10.1101/2020.01.22.20018440v2","/content/10.1101/2020.01.22.20018440v2.full.pdf",20200311,"Cardiovascular Medicine","Hughes","/highwire/citation/73399/bibtext",4,"120320-4","12/03/2020",73399
"Feasibility of estimation of aortic wave intensity using non-invasive pressure recordings in the absence of flow velocity in man.","Background Wave intensity analysis provides valuable information on ventriculo-arterial function, hemodynamics and energy transfer in the arterial circulation. Widespread use of wave intensity analysis is limited by the need for concurrent measurement of pressure and flow waveforms. We describe a method that can estimate wave intensity patterns using only non-invasive pressure waveforms, and its reproducibility.Methods Radial artery pressure and left ventricular outflow tract LVOT flow velocity waveforms were recorded in 12 participants in the Southall and Brent Revisited SABRE study. Pressure waveforms were analysed using custom-written software to derive the excess pressure Pxs which was compared with the LVOT flow velocity waveform, and used to calculate wave intensity. In a separate stud,y repeat measures of wave intensity and other wave and reservoir parameters were performed on 34 individuals who attended 2 clinic visits at an interval of approximately 1 month to assess reproducibility and reliability of the method.Results Pxs waveforms were similar in shape to aortic flow velocity waveforms and the time of peak Pxs and maximum aortic velocity agreed closely mean difference  0.00 limits of agreement -0.02, 0.02s. Wave intensity patterns when scaled to peak LVOT velocity gave credible estimates of wave intensity similar to values reported previously in the literature. The method showed fair to good reproducibility for most parameters.Conclusions The Pxs is a surrogate of LVOT flow velocity allowing estimation of aortic wave intensity with acceptable reproducibility. This enables widespread application of wave intensity analysis to large studies.","/content/10.1101/2020.01.22.20018457v1","/content/10.1101/2020.01.22.20018457v1.full.pdf",20200124,"Cardiovascular Medicine","Hughes","/highwire/citation/71376/bibtext",5,"250120-5","25/01/2020",71376
"A Pilot Study of an Esophageal Cooling Device During Radiofrequency Ablation for Atrial Fibrillation","Background Esophageal thermal injury is a risk of ablation of the posterior left atrium despite various devices utilized to date.  Objective Evaluate the potential of a commercially-available esophageal cooling device to provide esophageal protection during left atrial catheter ablation. Methods In this pilot stud,y we randomized 6 patients undergoing catheter ablation for atrial fibrillation.  Three patients received standard of care for our site use of a single-sensor temperature probe, with adjunct iced-water instillation for any temperature increases 1C.  Three patients received standard ablation after placement of the esophageal cooling device using a circulating water temperature of 4C.  All patients underwent transesophageal echocardiogram TEE and esophagogastroduodenoscopy EGD on the day prior to ablation followed by EGD on the day after. Results In the 3 control patients, one had no evidence of esophageal mucosal damage, one had diffuse sloughing of the esophageal mucosa and multiple ulcerations, and one had a superficial ulcer with large clot.  Both patients with lesions were classified as Zargar 2a.  In the 3 patients treated with the cooling device, one had no evidence of esophageal mucosal damage, one had esophageal erythema Zargar 1, and one had a solitary Zargar 2a lesion.  At 3-month follow-up, 1 patient in each group had recurrence of atrial fibrillation.Conclusions The extent of esophageal injury was less severe with a commercially available esophageal cooling device than with reactive instillation of ice-cold water. This pilot study supports further evaluation with a larger clinical trial.","/content/10.1101/2020.01.27.20019026v1","/content/10.1101/2020.01.27.20019026v1.full.pdf",20200128,"Cardiovascular Medicine","Clark","/highwire/citation/71553/bibtext",6,"290120-6","29/01/2020",71553
"Evaluation of Myocardial Perfusion and Immune Cell Response in Cardiac Allograft Dysfunction of Heart-Transplant Patients","Background We investigated the myocardial perfusion differences and changes in immune cell response in heart-transplant patients with nonspecific graft dysfunction NGD compared to cardiac allograft vasculopathy CAV patients and normal heart-transplant patients.Methods and Results We prospectively studied 17 heart-transplant patients 59.8/-14.1 years, 78 male from January to June 2016. Regadenoson stress cardiac MRI was performed in the patients and peripheral blood obtained contemporaneously to isolate peripheral blood mononuclear cells PBMCs. Stress myocardial perfusion showed significantly decreased myocardial perfusion using maximum upslope method in NGD and CAV patients compared to normal heart-transplant patients. Myocardial scar by late gadolinium enhancement also was significantly increased in nonspecific graft dysfunction patients compared to normal. Evaluation of PBMCs by flow cytometry showed a trend towards increased activated HLA-DR T cells in NGD patients compared to normal. Clinical outcomes for cardiac hospitalization, allograft loss/retransplant, death were assessed at 3 years.Conclusions NGD shows decreased stress myocardial perfusion by cardiac MRI and a trend towards increased activated T cells in PBMCs, suggestive of an immune-mediated cause for allograft dysfunction.Key Words cardiac allograft dysfunction stress myocardial perfusion cardiac allograft vasculopathy","/content/10.1101/2020.01.28.20018168v1","/content/10.1101/2020.01.28.20018168v1.full.pdf",20200130,"Cardiovascular Medicine","Kim","/highwire/citation/71633/bibtext",3,"310120-3","31/01/2020",71633
"Developing an Individualized Clinical Prediction Rules of Antihypertensive Drugs A Study Protocol Based on Real-world Practice","Background Hypertension is one of the most urgent public health challenges, and drug therapy is the primary method to control blood pressure for patients. However, blood pressure control rate is still poor with antihypertensive drugs use. Although Clinical Prediction Rules CPR is useful to help clinicians make more appropriate decisions at the point of medication, the evidence is still limited in china. The objective of this study is to develop an CPR of antihypertensive drugs in individualized application of patients based on real-world practice.Methods  A two-way cohort study has been conducted in one Chinas large tertiary hospital using clinical information on patient characteristics, drug use and clinical outcome. Data extraction is through ICD-10 disease codes of hypertension from Electronic Medical Record System. Eligible patients admitted from September 2016 to August 2018 who have received at least one antihypertensive drug therapy is included. Patients were grouped into several exposure groups according to medications. COX regression model and clinical specialty survey is applied to identify Influencing Factors IF in different study groups, and the discriminant model was used to construct a CPR according IF. The accuracy of the CPR is analyzed by sensitivit,y specificit,y Youdens index and Receiver Operating Characteristic ROC curve.Discussion Result is expected to provide valuable CPR for physicians and policymakers with respect to treating hypertension according characteristic of individual patients. By developing a predictive method for clinical outcomes and treatment costs of antihypertensive medication, we expect to discriminate those patients who would profit from specific scheme of antihypertensive drugs to minimal incidence probability of costs and complications in region of china.Trial registration This study was registered at www.chictr.org as a primary register of the WHO International Clinical Trials Registry Platform ICTRP, and the registered number is ChiCTR1900026339.","/content/10.1101/2020.01.29.20019364v1","/content/10.1101/2020.01.29.20019364v1.full.pdf",20200130,"Cardiovascular Medicine","Hong","/highwire/citation/71634/bibtext",2,"310120-2","31/01/2020",71634
"Improving Esophageal Protection during AF ablation the IMPACT study.","Background Thermal injury to the esophagus is a known complication of ablation for atrial fibrillation AF and accounts for most procedure-related mortality. Thermal protection of the esophageal lumen by infusing cold liquid can reduce thermal injury to a limited extent. Objective To investigate the ability of a powerful temperature control device to protect the esophagus from ablation-related thermal injury.Methods A single-center, prospective, double-blinded randomized controlled trial was used to investigate the ability of the ensoETM device to protect the esophagus from thermal injury. This method was compared in a 11 randomization to a control group of standard practice utilizing a single-point temperature probe. In the study group, the device was used to keep the luminal temperature at 4 degrees during radiofrequency RF ablation for AF. Endoscopic examination was performed at 7 days post-ablation and esophageal injury was scored. The patient and the endoscopist were blinded to the randomization.Results We recruited 188 patients, of whom 120 underwent endoscopy. Thermal injury to the mucosa was significantly more common in the control group than in those receiving esophageal protection 12/60 versus 2/60 P0.008, with a trend toward reduction in gastroparesis 6/60 Vs 2/60, p0.27. There was no difference between groups in RF duration, force, power and combined ablation index P value range 0.2-0.9. Procedure duration and fluoroscopy duration were similar P0.97, P0.91 respectively. Conclusion Thermal protection of the esophageal lumen significantly reduces ablation-related thermal injury compared to standard care. This method of esophageal protection is safe and does not compromise the efficacy of the ablation procedure.","/content/10.1101/2020.01.30.20019158v2","/content/10.1101/2020.01.30.20019158v2.full.pdf",20200204,"Cardiovascular Medicine","Leung","/highwire/citation/71777/bibtext",18,"060220-18","06/02/2020",71777
"Quantification of positive family history as a risk factor for ischaemic heart disease","Objective There is very little research regarding quantification of family history as a risk factor for ischaemic heart disease. This is especially so in the South Asian population, which tends to suffer from ischaemic heart disease at a much younger age, even after environmental and dietary factors are accounted for. This indicates a likely genetic basis. The aim of this study was to quantify family history as a risk factor.Methods It is a retrospective, cross-sectional study. Patients with family history and hypertension as the only cardiac risk factors were recruited in the study along with control subjects. Myocardial perfusion scintigraphy was used for the detection of myocardial ischemia.Results 114 patients had hypertension and family history as the only risk factors. 64 of these patients had myocardial ischemia. 102 control patients were also recruited, of whom only 26 suffered from myocardial ischemia. The odds-ratio was thus calculated to be 3.69 95 CI 1.54-9.28, p0.001.Conclusions These findings suggest a strong genetic basis for ischemic heart disease in the South Asian population. This needs to be taken into consideration when such patients present with non-specific cardiac symptoms.","/content/10.1101/2020.02.04.20020560v1","/content/10.1101/2020.02.04.20020560v1.full.pdf",20200206,"Cardiovascular Medicine","Iqbal","/highwire/citation/71832/bibtext",5,"070220-5","07/02/2020",71832
"Brain Injury after Transcatheter Aortic Valve Replacement for Bicuspid Versus Tricuspid Aortic Valve Stenosis","Backgrounds The risk of brain injury in bicuspid aortic valve BAV patients following transcatheter aortic valve replacement TAVR is currently unknown.Methods and Results A total of 204 consecutive severe aortic stenosis patients who underwent TAVR were enrolled. 83 40.7 patients were BAV patients and the other 121 patients were tricuspid aortic valve TAV patients. All patients received diffusion-weighted magnetic resonance imaging DW-MRI at baseline, 2 to 7 days after TAVR. Mean ages mean  SD 75.8  6.7 years vs. 78.9  6.6 years, p  0.004 and STS scores 6.0  3.7 vs. 7.1  4.2, p  0.044 of the BAV and TAV patients were significantly different, while the stroke rates 2.4 vs. 1.7, p  0.704 were comparable between two groups. BAV patients were associated with higher number of new lesions 5.69  6.22 vs. 3.50  4.16, p  0.008, total lesion volume medianinterquartile range 29070-930 mm3 vs. 14035-480 mm3, p  0.008, and the volume per lesion 70.045.0-115.0 mm3 vs. 57.524.5-93.0 mm3, p  0.037 in DW-MRI. Moreover, the proportion of patients with lesions larger than 1cm3 28.6 vs. 10.9, p  0.005 and the number of new lesions in the middle cerebral arteries zone 1.46  2.07 vs. 0.98  1.84, p  0.039 and intermediate zone between the anterior cerebral and middle cerebral arteries ACA/MCA 1.07  1.68 vs. 0.50  1.05, p  0.007, and between the vertebral artery and basilar artery VA/BA 1.01  1.35 vs. 0.77  1.44, p  0.033 were higher in BAV patients than in TAV patients.Conclusions BAV patients may encounter more severe brain injuries not only due to greater number of lesions but also due to larger lesion size, especially in the ACA/MCA, MCA and VA/BA lesions zone.","/content/10.1101/2020.02.19.20023184v3","/content/10.1101/2020.02.19.20023184v3.full.pdf",20200303,"Cardiovascular Medicine","Fan","/highwire/citation/72949/bibtext",8,"060320-8","06/03/2020",72949
"Fasting alters the gut microbiome with sustained blood pressure and body weight reduction in metabolic syndrome patients","Periods of fasting and refeeding may reduce cardiometabolic risk elevated by Western diet. We show that in hypertensive metabolic syndrome MetS patients n35, a 5-day fast followed by a modified DASH diet Dietary Approach to Stop Hypertension reduced systolic blood pressure SBP, antihypertensive medication need, and body-mass index BMI at three months post intervention compared to a modified DASH diet alone n36. Fasting altered the gut microbiome, impacting bacterial taxa and gene modules associated with short-chain fatty acid production. Cross-system analyses revealed a positive correlation of circulating mucosa-associated invariant T MAIT cells, non-classical monocytes and CD4 effector T cells with SBP. Furthermore, regulatory T cells Tregs positively correlated with BMI and weight. Machine learning could predict sustained SBP-responsiveness within the fasting group from baseline immunome data, identifying CD8 effector T cells, Th17 cells and Tregs as important contributors to the model. The high-resolution multi-omics data highlights fasting as a promising non-pharmacological intervention in MetS.","/content/10.1101/2020.02.23.20027029v1","/content/10.1101/2020.02.23.20027029v1.full.pdf",20200225,"Cardiovascular Medicine","Balogh","/highwire/citation/72574/bibtext",21,"270220-21","27/02/2020",72574
"Clinical and radiographic features of cardiac injury in patients with 2019 novel coronavirus pneumonia","Objective To investigate the correlation between clinical characteristics and cardiac injury of COVID-2019 pneumonia. Methods In this retrospective, single-center stud,y 41 consecutive corona virus disease 2019 COVID-2019 patients including 2 deaths of COVID-2019 in Beijing Youan Hospital, China Jan 21 to Feb 03, 2020, were involved in this study. The high risk factors of cardiac injury in different COVID-2019 patients were analyzed. Computed tomographic CT imaging of epicardial adipose tissue EAT has been used to demonstrate the cardiac inflammation of COVID-2019.ResultsOf the 41 COVID-2019 patients, 2 4.88, 32 78.05, 4 9.75 and 3 7.32 patients were clinically diagnosed as light, mild, severe and critical cases, according to the 6th guidance issued by the National Health Commission of China. 10 24.4 patients had underlying complications, such as hypertension, CAD, type 2 diabetes mellites and tumor. The peak value of TnI in critical patients is 40-fold more than normal value. 2 patients in the critical group had the onset of atrial fibrillation, and the peak heart rates reached up to 160 bpm. CT scan showed low EAT density in severe and critical patients. Conclusion Our results indicated that cardiac injury of COVID-2019 was rare in light and mild patients, while common in severe and critical patients. Therefore, the monitoring of the heart functions of COVID-2019 patients and applying potential interventions for those with abnormal cardiac injury related characteristics, is vital to prevent the fatality.","/content/10.1101/2020.02.24.20027052v1","/content/10.1101/2020.02.24.20027052v1.full.pdf",20200227,"Cardiovascular Medicine","Hui","/highwire/citation/72736/bibtext",101,"270220-101","27/02/2020",72736
"microRNA signatures of perioperative myocardial injury after elective non-cardiac surgery prospective observational cohort study","Background Elevated plasma/serum troponin, indicating perioperative myocardial injury PMI, is common after non-cardiac surgery. However, underlying mechanisms remain unclear. Acute coronary syndrome ACS is associated with the early appearance of circulating microRNAs, which regulate post-translational gene expression. We hypothesised that if PMI and ACS share pathophysiological mechanisms, common microRNA signatures should be evident. Methods Nested case-control study of samples obtained before and after non-cardiac surgery from patients enrolled in two prospective observational studies of PMI postoperative troponin I/T99th centile. In cohort one, serum microRNAs were compared between patients with/without PMI, matched for age, gender and comorbidity. Real-time polymerase chain reaction quantified relative microRNA expression cycle quantification threshold 37 before and after surgery for microRNA signatures associated with ACS, blinded to PMI. In cohort two, we analysed EdgeR microRNA from plasma extracellular vesicles using next-generation sequencing Illumina HiSeq500. microRNA-messenger RNA-function pathway analysis was performed DIANA miRPath v3.0/TopGO.Results MicroRNA were detectable in all 59 patients median age67yrs 61-75 42 male, who had similar clinical characteristics independent of developing PMI. In cohort one, PMI was not associated with increased serum microRNA expression levels after surgery hsa-miR-1-3p mean fold-change FC 3.99 95CI1.95-8.19 hsa-miR-133-3p FC5.6795CI2.94-10.91 p0.001. hsa-miR-208b-3p was more commonly detected after PMI odd ratio OR10.0 95CI1.9-52.6 p0.01. Bioinformatic analysis of differentially expressed microRNAs from cohorts one and two identified pathways associated with adrenergic stress involving calcium dysregulation, rather than ischaemia.Conclusions Circulating microRNAs synonymous with cardiac ischaemia were universally elevated in patients after surger,y independent of developing myocardial injury.","/content/10.1101/2020.02.24.20027383v1","/content/10.1101/2020.02.24.20027383v1.full.pdf",20200227,"Cardiovascular Medicine","May","/highwire/citation/72752/bibtext",109,"270220-109","27/02/2020",72752
"Polygenic Risk Score Modifies Risk of Coronary Artery Disease Conferred by Low-Density Lipoprotein Cholesterol","An individuals lifetime risk of Coronary Artery Disease CAD is determined by a combination of genetic and lifestyle factors. Whilst adherence to a healthy lifestyle can help individuals with high genetic risk reduce their lifetime risk of CAD, the extent to which blood lipid levels affect CAD risk in individuals with varying genetic risk remains unknown. To explore how genetics, blood lipids and CAD risk interact, we derived a novel genome-wide polygenic risk score PRS for CAD. We then applied the PRS to individuals from the UK Biobank and divided them into Low PRS bottom 10 percentiles of PRS distribution, Intermediate PRS PRS in the 10th-90th percentiles, and High PRS top 10 percentiles, and further stratified individuals by blood lipid levels.We found that the elevated CAD risk conferred by high low-density lipoprotein cholesterol LDL-C was modified by the interaction with PRS P-value interaction 0.005. Individuals with High PRS and whose LDL-C was Borderline between 130 and 160 mg/dL had higher CAD relative risk HR 3.10 95 CI, 2.55-3.76 than those at Intermediate PRS whose LDL-C were Very High 190 mg/dL HR 2.77 95 CI, 2.33-3.28. Furthermore, individuals with High PRS but whose lipid levels were below the following thresholds did not have a significantly increased risk for incident CAD LDL-C 130 mg/dL, total Cholesterol TC 200 mg/dL, LDL-CHDL 2.0 and TCHDL 3.0. In addition, individuals with Low PRS and Very High LDL-C 190 mg/dl did not have increased CAD risk, which was comparable to individuals with Intermediate PRS and Optimal LDL-C 130 mg/dL.Our results have important implications for the primary prevention of coronary artery disease. Currentl,y healthy individuals with Borderline LDL-C 130-159 mg/dL are not considered to be at high risk of CAD. Here we demonstrate that the combination of Borderline LDL-C and High PRS results in CAD relative risk which is greater than individuals without high polygenic risk, but whose LDL-C levels are high enough for statins to be recommended 190 mg/dL. This analysis therefore demonstrates that PRS can identify a proportion of the population who are at high-risk of CAD but who are invisible to current approaches for assessing CAD risk. Moreover, of perhaps greater significance is the evidence that individuals who have a combination of High PRS and Optimal blood lipid levels do not have greater risk of CAD than individuals without high polygenic risk and the same Optimal blood lipid levels. Our results suggest that high polygenic risk for CAD could be overcome by controlling blood lipid levels. We propose that incorporating PRS into CAD risk assessment early in life could allow individuals at high polygenic risk to benefit from tailored blood lipid guidelines and avoid lifetime exposure to potentially damaging PRS-dependent LDL-C levels.","/content/10.1101/2020.03.01.20029454v1","/content/10.1101/2020.03.01.20029454v1.full.pdf",20200306,"Cardiovascular Medicine","Bolli","/highwire/citation/73031/bibtext",41,"060320-41","06/03/2020",73031
"High Density Lipoprotein pathway as a therapeutic target for coronary heart disease individual participant meta-analysis in 28,597 individuals with 4197 coronary events","Importance Cholesterol content in high-density lipoprotein particles HDL-C is associated inversely with coronary heart disease CHD, but findings from Mendelian randomization studies and randomized trials of HDL-C raising drugs have questioned whether this link is causal.  However, these analyses do not exclude a causal role for specific HDL sub-fractions of different densit,y mobilit,y size and composition. Objective To determine whether sub-components of the HDL pathway exhibit differing relationships with CHD risk.Design In seven longitudinal studies, we used factor analysis to reduce 21 measures of HDL particle size and lipid content to a smaller number of factors representing different components of the HDL pathway. We constructed factor scores and modelled their associations on CHD risk in adjusted Cox regression analyses. We pooled results using random-effects meta-analysis.Setting Seven population-, individual-, occupational- or community-based longitudinal studies in the UK and Finland.Participants 28,597 participants 49 female, mean age 59.6 years contributed to the analysis.Exposures Sub-components of the HDL pathwa,y characterized by 21 measures of HDL size and lipid content based on nuclear magnetic resonance spectroscopy.Main Outcomes Incident fatal or non-fatal CHD.Results We identified 4 HDL components with highly replicable across studies 3 were indices of particle size/composition extra-large XL, large L and medium/small MS, and the other an index of triglycerides TG carried in HDL of all sizes. After up to 17 years of follow-up, 4179 incident CHD cases occurred. After adjusting for age, sex, ethnicit,y smoking, systolic blood pressure, body mass index, diabetes and LDL-C, higher levels of the XL and MS factors were linked to a reduced risk of CHD hazard ratio per 1 standard deviation SD increase 0.88 95 CI 0.85, 0.92 and 0.91 0.87, 0.94. In contrast, a SD increase in the level of the TG factor was associated with increased risk of CHD 1.10 1.07, 1.14.Conclusions and Relevance We found qualitative differences between sub-components of the HDL pathway and the risk of developing CHD. Discovery of the biological determinants of these components, possibly through genetic analysis, will facilitate selection of drug targets and inform trial design.","/content/10.1101/2020.03.02.19010173v1","/content/10.1101/2020.03.02.19010173v1.full.pdf",20200306,"Cardiovascular Medicine","Mulick","/highwire/citation/73174/bibtext",36,"070320-36","07/03/2020",73174
"Prediction of Venous Thromboembolism Based on Clinical and Genetic Factors","BACKGROUND Both clinical and genetic factors drive the risk of venous thromboembolism. However, whether clinically recorded risk factors and genetic variants can be combined into a clinically applicable predictive score remains unknown. METHODS Using Cox proportional-hazard models, we analyzed the association of risk factors with the likelihood of venous thromboembolism in U.K. Biobank, a large prospective cohort. We created a novel ten point clinical score using seven established clinical risk factors for venous thromboembolism. We also generated a polygenic risk score of 21 single nucleotide polymorphisms to quantify genetic risk. The genetic score was categorized into high risk top two deciles of scores, intermediate risk deciles three to eight, and low risk lowest two deciles. The discrete clinical score led to the following approximate decile categorizations high risk 5 to 10 points, intermediate risk 3 to 4 points, and low risk 0 to 2 points. RESULTS Amongst the 502,536 participants in the U.K. Biobank, there were 4,843 events of venous thromboembolism. Analyses of established clinical risk factors and the most commonly used medications revealed that participants were at decreased risk of venous thromboembolism if they had ever used oral contraceptive pills hazard ratio, 0.88 95 confidence interval CI, 0.79 to 0.99 or if they currently used bendroflumethiazide hazard ratio, 0.84 95 CI, 0.74 to 0.95, cod liver oil capsules hazard ratio, 0.87 95 CI, 0.77 to 0.99, or atenolol hazard ratio, 0.79 95 CI, 0.68 to 0.91. Participants were at significantly increased risk of venous thromboembolism if they were at high clinical risk hazard ratio, 5.98 95 CI, 5.43 to 6.59 or high genetic risk hazard ratio, 2.28 95 CI, 2.07 to 2.51 relative to participants at low clinical or genetic risk, respectively. Combining clinical risk factors with genetic risk factors produced a model that better predicted risk of venous thromboembolism than either model alone P0.001.  Participants at high clinical and genetic risk in the combined score had over an eightfold increased risk of venous thromboembolism relative to participants at low risk hazard ratio, 8.27 95 CI 7.59 to 9.00.CONCLUSIONS  By assessing venous thromboembolic events in over 500,000 participants, we identified several known and novel associations between risk factors and venous thromboembolism. Participants in the high risk group of a combined score, consisting of clinical and genetic factors, were over eight times more likely to experience venous thromboembolism than participants in the low risk group.","/content/10.1101/2020.03.05.20031054v1","/content/10.1101/2020.03.05.20031054v1.full.pdf",20200306,"Cardiovascular Medicine","Kolin","/highwire/citation/73082/bibtext",58,"060320-58","06/03/2020",73082
"US Mortality Due To Congenital Heart Disease Across the Lifespan from 1999-2017 Exposes Persistent Racial/Ethnic Disparities","ABSTRACTBackgroundCongenital heart disease CHD accounts for approximately 40 percent of deaths in United States US children with birth defects. Previous US data from 1999-2006 demonstrated an overall decrease in CHD mortality. The objective of our study was to assess current trends in US mortality related to CHD from infancy to adulthood over the last 19 years and determine differences by sex and race/ethnicity.MethodsWe conducted an analysis of death certificates from 1999-2017 to calculate annual CHD mortality by age at death, race/ethnicit,y and se.x Population estimates used as denominators in mortality rate calculation for infants were based on National Center for Health Statistics live birth data. Mortality rates in individuals 1 year of age utilized US Census Bureau bridged-race estimates as denominators for population estimates. We characterized temporal trends in all-cause mortalit,y mortality resulting directly due to and related to CHD by age, race/ethnicit,y and sex using joinpoint regression.Results There were 47.7 million deaths with 1 in 814 deaths due to CHD n58,599. While all-cause mortality decreased 16.4 across all ages, mortality resulting from CHD declined 39.4 overall. The mean annual decrease in CHD mortality was 2.6, with the largest decrease for those age 65years. The age-adjusted mortality rate decreased from 1.37 to 0.83 per 100,000. Males had higher mortality due to CHD than females throughout the stud,y although both sexes declined at a similar rate 40 overall, with a 3-4 annual decrease between 1999 and 2009, followed by a slower annual decrease of 1.4 through 2017. Mortality resulting from CHD significantly declined among all race/ethnicities studied, although disparities in mortality persisted for non-Hispanic Blacks versus non-Hispanic Whites mean annual decrease 2.3 versus 2.6, respectively age-adjusted mortality rate 1.67 to 1.05 versus 1.35 to 0.80 per 100,000, respectively.Conclusions While overall US mortality due to CHD has decreased over the last 19 years, disparities in mortality persist for males compared to females and for non-Hispanic Blacks compared to non-Hispanic Whites. Determining factors that contribute to these disparities such as access to quality care, timely diagnosis, and maintenance of insurance will be important moving into the next decade.","/content/10.1101/2020.03.15.20036525v1","/content/10.1101/2020.03.15.20036525v1.full.pdf",20200318,"Cardiovascular Medicine","Lopez","/highwire/citation/73769/bibtext",55,"180320-55","18-03-2020",73769
