"title","abstract","authors","link","date","subject","source","initial_decision","q0","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","extraction_date","expert_decision","ID","o1"
"Thousands of New York MH professionals volunteer for service","Considered the U.S. epicenter of the COVID-19 pandemic with more than 67,000 cases reported last month and increasing steadily, New York state is embracing the more than 6,000 mental health professionals who have heeded the call to volunteer to help residents in emotional stress from COVID-19.","Canady, Valerie A.","https://doi.org/10.1002/mhw.32307","2020","","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",176,""
"Dealing with sleep problems during home confinement due to the COVID-19 outbreak: practical recommendations from a task force of the European CBT-I Academy","Abstract In the current global home confinement situation due to the COVID-19 outbreak, most individuals are exposed to an unprecedented stressful situation of unknown duration. This may not only increase daytime stress, anxiety and depression levels but also disrupt sleep. Importantly, because of the fundamental role that sleep plays in emotion regulation, sleep disturbance can have direct consequences upon next day emotional functioning. In this paper we summarize what is known about the stress-sleep link and confinement as well as effective insomnia treatment. We discuss those effects of the current home confinement situation that can disrupt sleep but also those that could benefit sleep quality. We suggest adaptions of cognitive behavioral therapy elements that are feasible to implement for those facing changed work schedules and requirements, those with health anxiety and those handling childcare and homeschooling, whilst also recognizing the general limitations imposed on physical exercise and social interaction. Managing sleep problems as best as possible during home confinement can limit stress and possibly prevent disruptions of social relationships.","Altena, Ellemarije; Baglioni, Chiara; Espie, Colin A.; Ellis, Jason; Gavriloff, Dimitri; Holzinger, Brigitte; Schlarb, Angelika; Frase, Lukas; Jernelöv, Susanna; Riemann, Dieter","https://doi.org/10.1111/jsr.13052","2020","","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",177,""
"The consequences of the COVID-19 pandemic on mental health and implications for clinical practice","","Fiorillo, Andrea; Gorwood, Philip","https://doi.org/10.1192/j.eurpsy.2020.35",NA,"","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",178,""
"Screening for Chinese medical staff mental health by SDS and SAS during the outbreak of COVID-19","","Liang, Y.; Chen, M.; Zheng, X.; Liu, J.","https://doi.org/10.1016/j.jpsychores.2020.110102","2020","","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",179,""
"Staff Mental Health Self-Assessment During the COVID-19 Outbreak","","Chung, J. P. Y.; Yeung, W. S.","https://doi.org/10.12809/eaap2014","2020","","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",180,""
"The psychological impact of the COVID-19 epidemic on college students in China","A COVID-19 epidemic has been spreading in China and other parts of the world since December 2019. The epidemic has brought not only the risk of death from infection but also unbearable psychological pressure. We sampled college students from Changzhi medical college by using cluster sampling. They responded to a questionnaire packet that included the 7-item Generalized Anxiety Disorder Scale (GAD-7) and those inquiring the participants' basic information. We received 7,143 responses. Results indicated that 0.9% of the respondents were experiencing severe anxiety, 2.7% moderate anxiety, and 21.3% mild anxiety. Moreover, living in urban areas (OR = 0.810, 95% CI = 0.709 - 0.925), family income stability (OR = 0.726, 95% CI = 0.645 - 0.817) and living with parents (OR = 0.752, 95% CI = 0.596 - 0.950) were protective factors against anxiety. Moreover, having relatives or acquaintances infected with COVID-19 was a risk factor for increasing the anxiety of college students (OR = 3.007, 95% CI = 2.377 - 3.804). Results of correlation analysis indicated that economic effects, and effects on daily life, as well as delays in academic activities, were positively associated with anxiety symptoms (P < .001). However, social support was negatively correlated with the level of anxiety (P < .001). It is suggested that the mental health of college students should be monitored during epidemics.","Cao, Wenjun; Fang, Ziwei; Hou, Guoqiang; Han, Mei; Xu, Xinrong; Dong, Jiaxin; Zheng, Jianzhong","https://doi.org/10.1016/j.psychres.2020.112934","2020","","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",181,""
"Impact of the COVID-19 Pandemic on Mental Health and Quality of Life among Local Residents in Liaoning Province, China: A Cross-Sectional Study","Our study aimed to investigate the immediate impact of the COVID-19 pandemic on mental health and quality of life among local Chinese residents aged &ge;18 years in Liaoning Province, mainland China. An online survey was distributed through a social media platform between January and February 2020. Participants completed a modified validated questionnaire that assessed the Impact of Event Scale (IES), indicators of negative mental health impacts, social and family support, and mental health-related lifestyle changes. A total of 263 participants (106 males and 157 females) completed the study. The mean age of the participants was 37.7 &plusmn; 14.0 years, and 74.9% had a high level of education. The mean IES score in the participants was 13.6 &plusmn; 7.7, reflecting a mild stressful impact. Only 7.6% of participants had an IES score &ge;26. The majority of participants (53.3%) did not feel helpless due to the pandemic. On the other hand, 52.1% of participants felt horrified and apprehensive due to the pandemic. Additionally, the majority of participants (57.8&ndash;77.9%) received increased support from friends and family members, increased shared feeling and caring with family members and others. In conclusion, the COVID-19 pandemic was associated with mild stressful impact in our sample, even though the COVID-19 pandemic is still ongoing. These findings would need to be verified in larger population studies.","Zhang, Yingfei; Ma, Zheng Feei","https://doi.org/10.3390/IJERPH17072381","2020","","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",182,""
"Impact on Mental Health and Perceptions of Psychological Care among Medical and Nursing Staff in Wuhan during the 2019 Novel Coronavirus Disease Outbreak: a Cross-sectional Study","The severe 2019 outbreak of novel coronavirus disease (COVID-19), which was first reported in Wuhan, would be expected to impact the mental health of local medical and nursing staff and thus lead them to seek help. However, those outcomes have yet to be established using epidemiological data. To explore the mental health status of medical and nursing staff and the efficacy, or lack thereof, of critically connecting psychological needs to receiving psychological care, we conducted a quantitative study. This is the first paper on the mental health of medical and nursing staff in Wuhan. Notably, among 994 medical and nursing staff working in Wuhan, 36.9% had subthreshold mental health disturbances (mean PHQ-9: 2.4), 34.4% had mild disturbances (mean PHQ-9: 5.4), 22.4% had moderate disturbances (mean PHQ-9: 9.0), and 6.2% had severe disturbance (mean PHQ-9: 15.1) in the immediate wake of the viral epidemic. The noted burden fell particularly heavily on young women. Of all participants, 36.3% had accessed psychological materials (such as books on mental health), 50.4% had accessed psychological resources available through media (such as online push messages on mental health self-help coping methods), and 17.5% had participated in counseling or psychotherapy. Trends in levels of psychological distress and factors such as exposure to infected people and psychological assistance were identified. Although staff accessed limited mental healthcare services, distressed staff nonetheless saw these services as important resources to alleviate acute mental health disturbances and improve their physical health perceptions. These findings emphasize the importance of being prepared to support frontline workers through mental health interventions at times of widespread crisis.","Kang, Lijun; Ma, Simeng; Chen, Min; Yang, Jun; Wang, Ying; Li, Ruiting; Yao, Lihua; Bai, Hanping; Cai, Zhongxiang; Xiang Yang, Bing; Hu, Shaohua; Zhang, Kerang; Wang, Gaohua; Ma, Ci; Liu, Zhongchun","https://doi.org/10.1016/j.bbi.2020.03.028","2020","Ethics, social science, economics","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",183,""
"Mental health in the Covid-19 pandemic","","Cullen, W.; Gulati, G.; Kelly, B. D.","https://doi.org/10.1093/qjmed/hcaa110","2020"," Narrative review;  Opinion piece; Clinical aspects, diagnosis, treatment","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",184,""
"APA calls for telecommunications use to prevent virus spread","The American Psychological Association (APA) on March 24 called on states and insurers to move quickly to allow people to connect with their mental health providers remotely using telehealth as the need for mental health services rises during the COVID-19 pandemic. ?We are asking state policymakers to temporarily suspend state licensing requirements for telepsychological services, which would allow patients greater access to their providers and ensure continuity of care during this crisis,? Arthur C. Evans Jr., Ph.D., APA's CEO, said in a statement. ?The federal government has just identified psychologists as critical, essential workers in the U.S. response to COVID-19. But this does not mean that psychologists and psychology trainees must do work in person,? he said. ?Essential psychological services can, and in many cases, should be delivered through telehealth. It is critically important that psychologists are able to meet the needs of their patients and communities during this difficult time, without further increasing the risk of contagion.?","","https://doi.org/10.1002/mhw.32297","2020"," Opinion piece; Epidemiology","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",185,""
"[Dealing with psychological distress by healthcare professionals during the COVID-19 pandemia]","BACKGROUND: In the current COVID-19 pandemia, health workers from all professions are facing great challenges in coping with the crisis. In this situation health professionals are confronted with specific stressors and risks not only for the physical but also for the mental health. OBJECTIVE: This article summarizes the first recommendations for the reduction of stress and psychological burden in health professionals during the current COVID-19 pandemia. METHODS: The recommendations of the World Health Organization, the United Nations and the International Red Cross Society are summarized. Recommendations for the reduction of stress and psychological distress in health professionals as well as important factors that team leaders can consider in order to reduce psychological distress in employees are presented. RESULTS: The normalization of strong emotions and stress, the fulfillment of basic needs, social support, clear communication and distribution of tasks, flexible working hours and the utilization of psychosocial and psychological help without stigmatization seem to be particularly important measures. CONCLUSION: This article presents guidelines for health professionals and team leaders in healthcare that help to maintain mental health during the COVID-19 pandemia.","Petzold, Moritz Bruno; Plag, Jens; Ströhle, Andreas","https://doi.org/10.1007/s00115-020-00905-0","2020"," Normative guidance; Clinical aspects, diagnosis, treatment; Ethics, social science, economics","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",186,""
"The COVID-19 outbreak and psychiatric hospitals in China: managing challenges through mental health service reform","Recently, more than 300 Chinese patients with psychiatric disorders were diagnosed with the 2019 novel coronavirus disease (COVID-19). Possible reasons quoted in the report were the lack of caution regarding the COVID-19 outbreak in January and insufficient supplies of protective gear. We outlined major challenges for patients with psychiatric disorders and mental health professionals during the COVID-19 outbreak, and also discussed how to manage these challenges through further mental health service reform in China.","Xiang, Yu-Tao; Zhao, Yan-Jie; Liu, Zi-Han; Li, Xiao-Hong; Zhao, Na; Cheung, Teris; Ng, Chee H.","https://doi.org/10.7150/ijbs.45072","2020","","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",187,""
"Mental Health and Psychological Intervention Amid COVID-19 Outbreak: Perspectives from South Korea","No abstract available.","Jung, Sun Jae; Jun, Jin Yong","https://doi.org/10.3349/ymj.2020.61.4.271","2020"," Opinion piece","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",188,""
"Seven tips to manage your mental health and well-being during the COVID-19 outbreak","","Dickerson, Desiree","https://doi.org/10.1038/d41586-020-00933-5","2020"," Normative guidance; Clinical aspects, diagnosis, treatment","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",189,""
"Posttraumatic stress symptoms and attitude toward crisis mental health services among clinically stable patients with COVID-19 in China","","Bo, Hai-Xin; Li, Wen; Yang, Yuan; Wang, Yu; Zhang, Qinge; Cheung, Teris; Wu, Xinjuan; Xiang, Yu-Tao","https://doi.org/10.1017/S0033291720000999",NA," Case study/series; Ethics, social science, economics","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",190,""
"Dealing with psychological distress by healthcare professionals during the COVID-19 pandemia TT - Umgang mit psychischer Belastung bei Gesundheitsfachkraften im Rahmen der Covid-19-Pandemie","BACKGROUND: In the current COVID-19 pandemia, health workers from all professions are facing great challenges in coping with the crisis. In this situation health professionals are confronted with specific stressors and risks not only for the physical but also for the mental health. OBJECTIVE: This article summarizes the first recommendations for the reduction of stress and psychological burden in health professionals during the current COVID-19 pandemia. METHODS: The recommendations of the World Health Organization, the United Nations and the International Red Cross Society are summarized. Recommendations for the reduction of stress and psychological distress in health professionals as well as important factors that team leaders can consider in order to reduce psychological distress in employees are presented. RESULTS: The normalization of strong emotions and stress, the fulfillment of basic needs, social support, clear communication and distribution of tasks, flexible working hours and the utilization of psychosocial and psychological help without stigmatization seem to be particularly important measures. CONCLUSION: This article presents guidelines for health professionals and team leaders in healthcare that help to maintain mental health during the COVID-19 pandemia.","Petzold, Moritz Bruno; Plag, Jens; Strohle, Andreas","https://doi.org/10.1007/s00115-020-00905-0","2020"," Narrative review; Ethics, social science, economics","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",191,""
"COVID-19 disease Emergency Operational Instructions for Mental Health Departments issued by the Italian Society of Epidemiological Psychiatry","","Starace, F.; Ferrara, M.","https://doi.org/10.1017/S2045796020000372",NA,"Clinical aspects, diagnosis, treatment; Infection prevention and control","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",192,""
"COVID-19, Mental Health and Aging: A Need for New Knowledge to Bridge Science and Service","","Vahia, Ipsit V.; Blazer, Dan G.; Smith, Gwenn S.; Karp, Jordan F.; Steffens, David C.; Forester, Brent P.; Tampi, Rajesh; Agronin, Marc; Jeste, Dilip V.; Reynolds, Charles F.","https://doi.org/10.1016/j.jagp.2020.03.007","2020"," Opinion piece","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",193,""
"Establishment of Hospital Pharmacy Prevention and Control Strategies for Novel Coronavirus Infection Based on 5M1E Analysis Method","OBJECTIVE;To provide re ference f or hospital pharmacy prevention and control management during novel coronavirus&#65288;SARS-CoV-2&#65289;infection epidemic period. METHODS ;Based on 5M1E analysis method &#65292;according to the needs of epidemic prevention and control &#65292;it is necessary to analyze the risks of 5 aspects as personnel &#65292;equipment and materials &#65292;methods&#65292; environment&#65292;monitoring of the pharmacy work in hospital &#65292;and establish the prevention and control strategy of hospital pharmacy infection in response to the epidemic situation of novel coronavirus pneumonia &#65288;COVID-19&#65289;according to the corresponding risks. RESULTS &amp; CONCLUSIONS ;Personnel management strategies include carrying out pharmacist prevention and control training &#65292; focusing on physical and mental health of pharmacists during infection prevention and control &#65307;equipment and materials management strategies include strengthening equipment disinfection management and strengthening the management of materials for infection prevention and control &#65307;method management strategies include developing emergency plans for infection prevention and control&#65292;standardizing individual infection prevention and control method &#65307;environment management strategies include environment cleaning and disinfection management &#65292;infection exposure management of related medical material &#65292;medical waste management &#65307; monitoring management strategies include strengthening pharmacists infection monitoring and evaluating pharmacists &rsquo;prevention and control effect. By establishing the strategy for COVID- 19 epidemic prevention and control &#65292;it can effectively guiding pharmacists to carry out epidemic prevention and control.","YING, Yingqiu; REN, Zhenyu; SHI, Weilong; ZHAO, Yue; YANG, Li; ZHAO, Rongsheng; ZHAI, Suodi","https://www.google.com/search?q=Establishment+of+Hospital+Pharmacy+Prevention+and+Control+Strategies+for+Novel+Coronavirus+Infection+Based+on+5M1E+Analysis+Method","2020","","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",194,""
"Michigan county to continue services during ‘stay home’ order","Residents of Muskegon County in Michigan will still have access to mental health services to combat the negative effects of social isolation during the three-week man-date, mlive.com reported March 24. HealthWest, a community mental health center in Muskegon, will continue to provide behavioral health and substance use treatment during the stay-at-home order issued March 24 by Gov. Gretchen Whitmer, the center announced in a news release. Whitmer banned all non-essential travel and ordered the closure of most businesses for three weeks to slow the spread of COVID-19 across the state. ?Extended isolation puts the individuals we serve at risk, and our staff is here to help make sure those we serve know they are not alone,? HealthWest Executive Director Julia Rupp in a released statement. Although the health center has closed most of its facilities to limit the number of face-to-face meetings, HealthWest has increased the use of telemedicine and virtual meetings to continue serving patients. ?While we may have closed most of our facilities, our staff is still working around the clock to assist those in services,? Rupp said. ?We want those we serve to have the support they need during this crisis.?","","https://doi.org/10.1002/mhw.32301","2020"," Normative guidance; Epidemiology","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",195,""
"New York MH groups launch campaign to help people stay connected","The Coalition for Behavioral Health and the New York Association of Psychiatric Rehabilitation Services (NYAPRS) announced last week the launch of a new campaign to help New Yorkers to reach out, connect and comfort one another as New Yorkers work their way through the COVID-19 crisis and social distancing, advocates announced in a news release. The ?Strive for Five? campaign aims to educate and encourage New Yorkers to use a variety of strategies, such as phone, text, web, social media, and other applications and Zoom technologies to reach out and offer mental health support to at least five people over the next 30 days. As movement is increasingly restricted, virtual check-ins grow more important each day, advocates stated. ?We encourage New Yorkers to connect with people who may be isolated, lonely or live alone, and to reach out to neighbors, friends, families and co-workers. First responders, health care workers and other individuals who are courageously keeping our essential services open also need support now, as do caregivers who are hard at work taking care of others,? said NYAPRS and the coalition.","","https://doi.org/10.1002/mhw.32300","2020"," Opinion piece; Epidemiology","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",196,""
"The effects of misleading media reports about COVID-19 on Chinese tourists’ mental health: a perspective article","","Zheng, Yi; Goh, Edmund; Wen, Jun","https://doi.org/10.1080/13032917.2020.1747208","2020"," Opinion piece; Ethics, social science, economics","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",197,""
"Digital Mental Health and COVID-19: Using Technology Today to Accelerate the Curve on Access and Quality Tomorrow","As interest in and use of telehealth during the COVID-19 global pandemic increase, the potential of digital health to increase access and quality of mental health is becoming clear. Although the world today must “flatten the curve” of spread of the virus, we argue that now is the time to “accelerate and bend the curve” on digital health. Increased investments in digital health today will yield unprecedented access to high-quality mental health care. Focusing on personal experiences and projects from our diverse authorship team, we share selected examples of digital health innovations while acknowledging that no single piece can discuss all the impressive global efforts past and present. Exploring the success of telehealth during the present crisis and how technologies like apps can soon play a larger role, we discuss the need for workforce training, high-quality evidence, and digital equity among other factors critical for bending the curve further.","Torous, John; Jän Myrick, Keris; Rauseo-Ricupero, Natali; Firth, Joseph","https://doi.org/10.2196/18848","2020"," Normative guidance; Clinical aspects, diagnosis, treatment","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",198,""
"Knowledge and attitudes of medical staff in Chinese psychiatric hospitals regarding COVID-19","On March 11, 2020, the World Health Organization (WHO) declared the novel coronavirus COVID-19 a pandemic. There are patients in psychiatric hospitals in China who have been infected with COVID-19, however, the knowledge and attitudes of psychiatric hospital staff towards infectious diseases and their willingness to work during the COVID-19 outbreak has not yet been investigated. This study was performed to assess the knowledge and attitudes of medical staff in two Chinese mental health centers during the COVID-19 outbreak. We included 141 psychiatrists and 170 psychiatric nurses in the study. We found that during the COVID-19 epidemic, 89.51% of the medical staff of the psychiatric hospitals studied had extensive knowledge of COVID-19, and 64.63% of them received the relevant training in hospitals. Furthermore, about 77.17% of participants expressed a willingness to care for psychiatric patients suffering from COVID-19 virus infection. Independent predictors of willingness to care for patients included advanced training and experience of caring for patients with COVID-19. In conclusion, this study suggests that increased attention should be paid to the knowledge and attitudes of medical staff at psychiatric hospitals during the COVID-19 outbreak.","Shi, Yudong; Wang, Juan; Yang, Yating; Wang, Zhiqiang; Wang, Guoqing; Hashimoto, Kenji; Zhang, Kai; Liu, Huanzhong","https://doi.org/10.1016/j.bbih.2020.100064","2020"," Narrative review; Epidemiology","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",199,""
"Addiction telemedicine comes into its own with COVID-19","Telepsychiatry, telemental health, telepsychology, teletherapy ? whatever you call it, it is now required in the era of the COVID-19 pandemic. ?We should be doing it immediately; the more, the better,? said Robert Caudill, M.D., a member of the American Psychiatric Association's Committee on Telepsychiatry. ?It's exploded in the past week, obviously,? he told ADAW in a Zoom interview on March 23. But he thinks it should be the norm.","Knopf, Alison","https://doi.org/10.1002/adaw.32673","2020"," Opinion piece; Epidemiology","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",200,""
"Mental health considerations for children quarantined because of COVID-19","","Liu, Jia Jia; Bao, Yanping; Huang, Xiaolin; Shi, Jie; Lu, Lin","https://doi.org/10.1016/S2352-4642(20)30096-1","2020"," Opinion piece; Clinical aspects, diagnosis, treatment","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",201,""
"Mental Health Strategies to Combat the Psychological Impact of COVID-19 Beyond Paranoia and Panic","","Ho, Cyrus Sh; Chee, Cornelia Yi; Ho, Roger Cm","https://www.google.com/search?q=Mental+Health+Strategies+to+Combat+the+Psychological+Impact+of+COVID-19+Beyond+Paranoia+and+Panic","2020","Clinical aspects, diagnosis, treatment","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",202,""
"Prevalence and predictors of PTSS during COVID-19 Outbreak in China Hardest-hit Areas: Gender differences matter","The outbreak of COVID-19 in China in December 2019 has been identified as a pandemic and a health emergency of global concern. Our objective was to investigate the prevalence and predictors of posttraumatic stress symptoms (PTSS) in China hardest-hit areas during COVID-19 outbreak, especially exploring the gender difference existing in PTSS. One month after the December 2019 COVID-19 outbreak in Wuhan China, we surveyed PTSS and sleep qualities among 285 residents in Wuhan and surrounding cities using the PTSD Checklist for DSM-5 (PCL-5) and 4 items from the Pittsburgh Sleep Quality Index (PSQI). Hierarchical regression analysis and non-parametric test were used to analyze the data. Results indicated that the prevalence of PTSS in China hardest-hit areas a month after the COVID-19 outbreak was 7%. Women reported significant higher PTSS in the domains of re-experiencing, negative alterations in cognition or mood, and hyper-arousal. Participants with better sleep quality or less frequency of early awakenings reported lower PTSS. Professional and effective mental health services should be designed in order to aid the psychological wellbeing of the population in affected areas, especially those living in hardest-hit areas, females and people with poor sleep quality. PTSD; epidemic disease; Sleep quality; Hierarchical regression analysis; Wuhan area","Liu, Nianqi; Zhang, Fan; Wei, Cun; Jia, Yanpu; Shang, Zhilei; Sun, Luna; Wu, Lili; Sun, Zhuoer; Zhou, Yaoguang; Wang, Yan; Liu, Weizhi","https://doi.org/10.1016/j.psychres.2020.112921","2020"," Case study/series; Ethics, social science, economics","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",203,""
"Mental health groups providing support, education in wake of COVID-19","As news and updates continue to spread regarding the new coronavirus (COVID-19), the deadly virus that causes respiratory illness and pneumonia, mental health groups and organizations have issued information to consumers, providers and the mental health community at large about ways of addressing the virus and seeking information from public health sources.","Canady, Valerie A.","https://doi.org/10.1002/mhw.32272","2020"," Normative guidance; Clinical aspects, diagnosis, treatment","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",204,""
"The Emotional Impact Of Coronavirus 2019-Ncov (New Coronavirus Disease)","Background : A novel form of coronavirus (2019-nCoV) in Wuhan has created a confused and rapidly evolving situation. In this situational framework, patients and front-line healthcare workers are vulnerable. Method : Studies were identified using large-circulation international journals found in two electronic databases: Scopus and Embase. Results : Populations of patients that may require tailored interventions are older adults and international migrant workers. Older adults with psychiatric conditions may be experiencing further distress. The COVID-19 epidemic has underscored potential gaps in mental health services during emergencies. Conclusions : Most health professionals working in isolation units and hospitals do not receive any training for providing mental health care. Fear seems more certainly a consequence of mass quarantine.","Lima, Carlos Kennedy Tavares; Carvalho, Poliana Moreira de Medeiros; Lima, Igor de Araújo Silva; Nunes, José Victor Alexandre de Oliveira; Saraiva, Jeferson Seves; de Souza, Ricardo Inácio; da Silva, Claúdio Gleidiston Lima; Neto, Modesto Leite Rolim","https://doi.org/10.1016/j.psychres.2020.112915","2020"," Systematic review; Ethics, social science, economics; Infection prevention and control","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",205,""
"Response of Chinese Anesthesiologists to the COVID-19 Outbreak","The coronavirus disease 2019, named COVID-19 officially by the World Health Organization (Geneva, Switzerland) on February 12, 2020, has spread at unprecedented speed. After the first outbreak in Wuhan, China, Chinese anesthesiologists encountered increasing numbers of infected patients since December 2019. Because the main route of transmission is via respiratory droplets and close contact, anesthesia providers are at a high risk when responding to the devastating mass emergency. So far, actions have been taken including but not limited to nationwide actions and online education regarding special procedures of airway management, oxygen therapy, ventilation support, hemodynamic management, sedation, and analgesia. As the epidemic situation has lasted for months (thus far), special platforms have also been set up to provide free mental health care to all anesthesia providers participating in acute and critical caring for COVID-19 patients. The current article documents the actions taken, lesson learned, and future work needed.","Zhang, H. F.; Bo, L. L.; Lin, Y.; Li, F. X.; Sun, S. J.; Lin, H. B.; Xu, S. Y.; Bian, J. J.; Yao, S. L.; Chen, X. D.; Meng, L.; Deng, X. M.","https://doi.org/10.1097/aln.0000000000003300","2020"," Opinion piece; Clinical aspects, diagnosis, treatment","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",206,""
"Massachusetts coalition launches campaign to preserve bed access","A coalition of registered nurses with the Massachusetts Nurses Association (MNA), along with patients, families, advocates and elected officials who have been fighting for the preservation of mental health beds across Western Massachusetts, has launched a new campaign, ?Mental Health is Public Health,? to save essential inpatient psychiatric services, according to a March 16 news release. The effort comes as Trinity Health plans to close 74 pediatric and adult psychiatric beds at Providence Behavioral Health Hospital in Holyoke; Baystate Health seeks the closure of all its mental health beds in Greenfield, Palmer and Westfield; and COVID-19 places additional pressure on already-strained emergency departments and other hospital services throughout the region. ?These proposed closures would devastate an already-strained mental health system,? said Cindy Chaplin, RN at Providence and co-chair of the MNA Bargaining Committee. ?Right now, we need to maximize capacity in emergency departments and other hospital units, not decrease services. When everyone else in Massachusetts agrees we should be making it easier for patients to get high-quality mental healthcare, Trinity Health is going in the opposite direction.?","","https://doi.org/10.1002/mhw.32287","2020"," Narrative review; Clinical aspects, diagnosis, treatment","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",207,""
"DEA, SAMHSA relax OTP/OBOT regulations due to COVID-19","Opioid treatment programs (OTPs) that dispense methadone got a fast and clear reprieve from federal authorities last week in the face of COVID-19. The Drug Enforcement Administration (DEA) and the Substance Abuse and Mental Health Services Administration (SAMHSA) issued policies that give OTPs flexibility in take-homes, limiting the frequency of face-to-face contact and opportunities for transmission of COVID-19. There is also greater flexibility for office-based opioid treatment (OBOT) with buprenorphine.","Knopf, Alison","https://doi.org/10.1002/adaw.32664","2020"," Normative guidance; Ethics, social science, economics","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",208,""
"Online meetings for 12-Step and other support groups","The study showing that Alcoholics Anonymous as as effective, or more effective, than psychotherapy (see ?Research: AA is better pathway to abstinence than psychotherapy,? ADAW March 16, https://onlinelibrary.wiley.com/doi/full/10.1002/adaw.32655) was published a few days before COVID-19 federal and state restrictions on group gatherings (?social distancing?) took effect, making AA and other meetings untenable. This seems like cruel timing. But John Kelly, Ph.D., one of the authors of the study, provided the below infographic to ADAW on other meetings. And Keith Humphreys, Ph.D., co-author, was quoted recently on ABC News saying that he is concerned about patients with extreme mental health issues such as addiction, for whom face-to-face contact is key.","Knopf, Alison","https://doi.org/10.1002/adaw.32667","2020"," Opinion piece; Ethics, social science, economics","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",209,""
"Amid conference cancellations, leaders advance with support","In the wake of the COVID-19 pandemic and in the interest of keeping staff, employees and consumers with mental health and substance use disorders safe, many organizations have had to cancel scheduled conferences and annual meetings. Officials and leaders, meanwhile, are moving forward with helping their members and the public stay safe during this outbreak.","Canady, Valerie A.","https://doi.org/10.1002/mhw.32285","2020"," Opinion piece; Ethics, social science, economics","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",210,""
"COVID-19 outbreak represents a new way of mental health service delivery","Increased mental health disorders, prolonged isolation, hospital bed adequacy, lost revenue and staff safety are among the myriad of concerns the field is dealing with in the wake of the COVID-19 epidemic. And for some staff, protective gear is in order.","Canady, Valerie A.","https://doi.org/10.1002/mhw.32282","2020"," Opinion piece; Clinical aspects, diagnosis, treatment","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",211,""
"Iranian mental health during the COVID-19 epidemic","","Zandifar, Atefeh; Badrfam, Rahim","https://doi.org/10.1016/j.ajp.2020.101990","2020"," Opinion piece; Ethics, social science, economics; Other related diseases and viruses","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",212,""
