,title,abstract,authors,link,ID,publication_date,update_date,subject,is_medRxiv
131,From ‘It has stopped our lives’ to ‘Spending more time together has strengthened bonds': The varied experiences of Australian families during COVID-19,"The present study uses a qualitative approach to understand the impact of COVID-19 on family life. Australian parents of children aged 0-18 years were recruited via social media between April 8th and April 28th, 2020, when Australians were experiencing social distancing/isolation measures for the first time. As part of a larger survey, participants were asked to respond via an open-ended question about how COVID-19 had impacted their family. A total of 2,130 parents were included and represented a diverse range of family backgrounds. Inductive template thematic analysis was used to understand patterns of meaning across the texts. Six themes were derived from the data, including: 'Boredom, depression and suicide: A spectrum of emotion'; 'Families are missing the things that keep them healthy'; 'Changing family relationships: The push pull of intimacy'; 'The unprecedented demands of parenthood'; 'The unequal burden of COVID-19'; and 'Holding on to positivity'. Overall, the findings demonstrated a breadth of responses. Messages around loss and challenge were predominant, with many families reporting mental health difficulties and strained family relationships. However, not all families were negatively impacted by the restrictions, with some families reporting positive benefits and meaning, including opportunities for strengthening relationships, finding new hobbies, and developing positive characteristics such as appreciation, gratitude and tolerance.",Subhadra Evans et al.,https://share.osf.io/preprint/4619E-3AE-DF5,https://share.osf.io/preprint/4619E-3AE-DF5,2020-08-17,2020-09-28T13:36:25+00:00,"PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Developmental Psychology; PsyArXiv|Social and Behavioral Sciences|Psychology, other; qualitative; social restrictions; covid-19; australia; family relationships",False
132,Psychological Impact of the COVID-19 Pandemic in an International Sample: Posttraumatic Stress Symptoms and the Role of Fatalism,"The ongoing COVID-19 pandemic is a global emergency affecting millions of people and their mental health. We aimed to assess the prevalence of posttraumatic stress symptoms (PTSS) during the COVID-19 outbreak in an international sample and to explore the role of fatalism in behavior modification and psychological distress. Data for the study were collected via an anonymous online survey. The survey included questions about demographic characteristics, health status, the impact of COVID-19 on health and behavior, pandemic-related stress, as well as fatalism. Traumatic impact of the pandemic was assessed by the Impact of Event Scale-Revised (IES-R). The sample included 465 participants from 30 different countries (mean age = 36.87, SD = 13.39, age range = 18 – 76; 80% female). Study participants were significantly affected by the pandemic. While none of the study participants have been diagnosed with COVID-19, almost 25% knew someone who had received the diagnosis. The overwhelming majority (79%) had to make changes to their daily routine, and 48.82% of the sample reported moderate to severe traumatic impact of the pandemic. Fatalism was found to be a statistically significant predictor of PTSS in a multiple regression model and was also associated with a lack of behavior modification in response to the pandemic. The COVID-19 pandemic is a traumatic event with a potential to affect the mental health and well-being of individuals and communities. Our findings also indicate that public health interventions should take into account the negative impact of fatalism on behavior modification.",Olga Bogolyubova et al.,https://share.osf.io/preprint/4615A-020-15D,https://share.osf.io/preprint/4615A-020-15D,2020-08-18,2020-09-28T13:32:23+00:00,PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Clinical Psychology; PsyArXiv|Social and Behavioral Sciences|Clinical Psychology|Trauma and Stress; PsyArXiv|Social and Behavioral Sciences|Health Psychology; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Health-related Behavior; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Mental Health; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Stress; traumatic stress; mental health; covid-19; coronavirus; ptss; posttraumatic stress symptoms; fatalism,False
133,"A qualitative exploration of parental perceptions regarding children’s sun exposure, sun protection, and sunburn","Sun protection among children is of utmost importance since sunburn in early life is a major risk factor for skin cancer development. Because parents play a vital role in enhancing sun safety among children, this study explored parental perceptions concerning sun exposure, sun protection behaviors, and sunburn in children. Additionally, the context in which children experience sunburn in order to assist the development, optimization, and targeting of sun safety interventions for parents is revealed. A qualitative study design, using a semi-structured interview guide addressing several themes (e.g. sun exposure, sun protection, and sunburn experiences), was used. Data were collected in the Netherlands in the fall of 2019. Parents were recruited via purposive sampling at schools, youth services centers, and social media. In total, 26 interviews were performed. Execution, transcription, and coding of the interviews was done by two researchers, using the qualitative analyzing program Nvivo (interrater reliability of d =.84). Comprehensive findings concerning various themes were retrieved. It was found that sunburn was frequently prevalent among children, even though all parents reported using at least one sun protection measure. Parents were often unaware of their child’s sunburn and its severity. Regarding sun protection measures, parents demonstrated an overreliance on sunscreen, often failing to adequately protect their children’s skin. Water-related activities, a lack of shade, and lack of knowledge regarding UV-index were often related to sunburn. Moreover, unexpected sun exposure or longer exposure duration than initially planned were reported as challenging situations. The majority of parents had positive perceptions regarding tanned skin for both themselves as for children. This study provides directions for future skin cancer prevention efforts targeted at both parents and their children. Since a lack of knowledge regarding sufficient sun protection measures and sunburn occurrence in various situations was reported, educational efforts are warranted. Additionally, focusing on clothing, shade-seeking, and adequate sunscreen use is recommended to increase children’s sun safety. By intervening in the physical environment as well (e.g. providing shady areas), sun protection barriers can be reduced. Lastly, the general positive attitude toward tanned skin evident in this study is certainly worthy of attention in future interventions.",Karlijn Thoonen et al.,https://share.osf.io/preprint/46144-0F7-ABA,https://share.osf.io/preprint/46144-0F7-ABA,2020-08-18,2020-09-28T13:26:48+00:00,PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Health Psychology; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Health-related Behavior; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Prevention; parenting; health promotion; sunburn; tanned skin; sun protection behavior; children's health; skin cancer prevention,False
134,Association of COVID-19 Misinformation with Face Mask Wearing and Social Distancing in a Nationally Representative US Sample,"Wide-spread misinformation about the COVID-19 pandemic has presented challenges for communicating public health recommendations. Should campaigns to promote protective behaviors focus on debunking misinformation or targeting behavior-specific beliefs? To address this question, we examine whether belief in COVID-19 misinformation is directly associated with two behaviors (face mask wearing and social distancing), and whether behavior-specific beliefs can account for this association and better predict behavior, consistent with behavior-change theory. We conducted a nationally representative two-wave survey of U.S. adults from 5/26/20-6/12/20 (n=1074) and 7/15/20-7/21//20 (n=889; follow up response 83%). Scales were developed and validated for COVID-19 related misinformation beliefs, social distancing and face mask wearing, and beliefs about the consequences of both behaviors. Cross-lagged panel linear regression models assessed relationships among the variables. While belief in misinformation was negatively associated with both face mask wearing (B= -.27, SE=.06) and social distancing behaviors (B= -.46, SE=.08) measured at the same time, misinformation did not predict concurrent or lagged behavior when the behavior-specific beliefs were incorporated in the models. Beliefs about behavioral outcomes accounted for face mask wearing and social distancing, both cross-sectionally (B= .43, SE=.05; B= .63, SE=.09) and lagged over time (B= .20, SE=04; B= .30, SE=.08). In conclusion, belief in COVID-19-related misinformation is less relevant to protective behaviors, but beliefs about the consequences of these behaviors are important predictors. With regard to misinformation, we recommend health campaigns aimed at promoting protective behaviors emphasize the benefits of these behaviors, rather than debunking unrelated false claims",Robert Hornik et al.,https://share.osf.io/preprint/4609C-50D-972,https://share.osf.io/preprint/4609C-50D-972,2020-08-18,2020-09-28T13:14:06+00:00,PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Health Psychology; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Health-related Behavior; covid-19; misinformation; face mask wearing; social distancing,False
135,Multiple activities change intervention as a vehicle for changing the mental health narrative and practice,"A novel intervention named multiple activities change intervention or MACI has been discussed. On 28th July 08 a 33 old male presented with history of stress, worry, and anxiety since childhood, backache since 2002, inadequate sleep, headache and body ache, acidity and abdominal discomfort, and throat discomfort – all from 2002. Results with multiple activities change intervention (MACI): baseline BDI-II score 41, 4 days later 11, and 19 days later 5. No psycho-pharmaceuticals were used. No interpretation regarding the symptoms was offered. Unfortunately, this man did not come for follow up. But there were others whom I have followed up for longer periods, and I have reported three such cases of drug resistant depression, who were utterly hopeless but showed a sharp improvement with MACI. In common mental illnesses (depression and anxiety, alcohol and tobacco use), such sharp improvements are often observed with MACI. Not so sharp but consistent improvements occurred in some other instances. As a social tool MACI has the potential to change the discourse in the field of health—and this is equally true for mental health.",Atul Agarwal,https://share.osf.io/preprint/46052-821-79A,https://share.osf.io/preprint/46052-821-79A,2020-08-19,2020-09-28T13:11:05+00:00,PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Clinical Psychology,False
136,Protocol CHARIS study,"Background The COVID-19 pandemic has unprecedented consequences on population health, with governments worldwide issuing public health directives which have major impacts on normal living. In the absence of a vaccine, a key way to control the pandemic is through behavioural change: people adhering to transmission-reducing behaviours (TRBs), such as physical distancing, regular hand washing, and wearing face covering, especially when physical distancing is difficult. The application of behavioural science is central to understanding factors that influence adherence to TRBs. Non-adherence may be explained by theories of how people think about the illness (the common-sense model of self-regulation) and/or how they think about the TRBs (social cognition theory and protection motivation theory). In addition, outbreaks of infectious diseases and the measures employed to curb them are likely to have detrimental effects on people’s mental and general health. Therefore, in representative repeated surveys we will apply behavioural theories to model adherence to TRBs, explain variations in adherence, and the effects on mental and general health in the Scottish population from June to November 2020, following the initial outbreak of the COVID-19 pandemic. Methods Repeated 20-minute structured telephone surveys will be conducted with nationally representative random samples of 500 adults from throughout Scotland. The first 6 weeks the survey will be conducted weekly, thereafter fortnightly, for a total of 14 waves (total n=7000). Ipsos MORI will recruit participants through random digit dialling. The core survey will measure adherence to TRBs, mental and general health, and explanatory variables from the theories. Further questions will be added, enabling more detailed measurement of constructs in the core survey, additional themes, and questions that align with the evolving pandemic. Discussion This study will provide insights into the link between (changes in) adherence to TRBs and explanatory factors, and their effects on mental and general health, including event-related changes (e.g., when government directives change). Governments and other decision-makers may use these findings to tailor public health promotion, target specific population groups, and develop behaviourally informed interventions over the duration of the COVID-19 pandemic (along with any subsequent equivalent events) to protect health and limit the spread of COVID-19.",Chantal Den Daas et al.,https://share.osf.io/preprint/461CC-C48-828,https://share.osf.io/preprint/461CC-C48-828,2020-08-19,2020-09-28T13:07:59+00:00,PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Health Psychology; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Health-related Behavior; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Illness; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Mental Health; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Prevention,False
137,The Attitudes of Medical Students for Their Roles and Social Accountability in the COVID-19 Pandemic Era,"Introduction In this study, we aimed to explore the attitude of medical students toward their roles and social accountability in this pandemic era. An online survey asked questions covering the topics of 1) the role of medical students in the pandemic era; 2) Medical education in the ‘new normal,’ and 3) the impact of COVID-19 on medical students. Methods The online survey, developed by a team consisting of 3 medical students, 3 psychiatric residents, and 3 psychiatric professors, was distributed to medical students, graduates, and professors in a single South Korean medical school. Anxiety symptom rating scales, including the Stress and Anxiety to Viral Epidemic - 6 (SAVE-6) scale and the Generalized Anxiety Disorder - 7 (GAD-7) scale, were also applied to measure participant anxiety level. Results All of the 213 medical students, 180 graduates, and 181 professors that participated in this online survey were at the same medical school. Medical students indicated their willingness to join the healthcare response to the COVID-19 pandemic if requested; however, graduates and professors recommended that medical students continue their medical school curriculum rather than join the response. In the new normal era, medical education was considered to be changed appropriately. Moreover, adequate knowledge of COVID-19 infection and spread must be considered for the continuation of clinical clerkships during the pandemic. Overall, medical students who indicated anxiety about treating possible or confirmed cases rated higher on the SAVE-6 scale. Finally, medical students who reported that COVID-19 had an influence on their studies and daily life rated higher on the general anxiety scale (GAD-7). Conclusion Social accountability is an important issue for medical students in the pandemic era. At the same time, cultivating professionalism is also important for the readiness for the future healthcare responses.",Jihoon Hong et al.,https://share.osf.io/preprint/46177-5BC-64B,https://share.osf.io/preprint/46177-5BC-64B,2020-08-19,2020-09-28T13:06:50+00:00,PsyArXiv|Psychiatry; PsyArXiv|Social and Behavioral Sciences; pandemic; covid-19; medical students; education,False
138,"Listen to the Scientists: Effects of exposure to scientists and general media consumption on cognitive, affective and behavioral mechanisms during the COVID-19 pandemic","Throughout the COVID-19 crisis, in an unprecedented amount, scientists around the globe engaged in science communication to provide first-hand epidemiological knowledge and information on preventive measures. Based on the extended parallel process model, the present work aimed to empirically investigate (N = 698) the impact of direct exposure to scientists in comparison to a general COVID-19 related media consumption. The results revealed that direct exposure to scientists positively affected recipients´ knowledge and self-efficacy. General media consumption on the other hand, positively affected perceived threat as well as fear and uncertainty. Both sources positively affected the adherence to protective measures.",Jessica M. Szczuka et al.,https://share.osf.io/preprint/46143-7F8-B16,https://share.osf.io/preprint/46143-7F8-B16,2020-08-19,2020-09-28T10:16:05+00:00,"PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Health Psychology; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Health-related Behavior; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Prevention; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Treatment; PsyArXiv|Social and Behavioral Sciences|Perception; PsyArXiv|Social and Behavioral Sciences|Psychology, other; PsyArXiv|Social and Behavioral Sciences|Social and Personality Psychology; PsyArXiv|Social and Behavioral Sciences|Social and Personality Psychology|Attitudes and Persuasion; science communication; knowledege; media consumption; scientists; corona; covid-19",False
139,"Cognitive network science reconstructs how experts, news outlets and social media perceived the COVID-19 pandemic","This work uses cognitive network science to reconstruct how experts, influential news outlets and social media perceived and reported the news “COVID-19 is a pandemic”. In an exploratory corpus of 1 public speech, 10 influential news media articles on the same news and 37,500 trending tweets, the same pandemic declaration elicited a wide spectrum of perceptions retrieved by automatic language processing. While the WHO adopted a narrative strategy of mitigating the pandemic by raising public concern, some news media promoted fear for economic repercussions while others channelled trust in contagion containment through semantic associations with science (e.g. “flatten the curve”), a strategy found also in other studies. In Italy, the first country to adopt nationwide lockdown, social discourse perceived the pandemic with anger and fear, emotions of grief elaboration, but also with trust, a useful mechanism for coping with threats. Whereas news mostly elicited individual emotions, social media promoted much richer perceptions, where negative and positive emotional states coexisted, but also where trust mainly originated from politics-related jargon rather than from science. This indicates that social media linked the pandemics to institutions and their intervention policies. The above emotions strongly influence people’s risk-averse behaviour and mental/physical wellbeing, as reviewed here in view of recent work about COVID-19. Cognitive network science opens the way to unveiling and understanding emotional framings and perceptions of news, with relevance for better understanding information flow during a global health crisis with little human coding.",Massimo Stella,https://share.osf.io/preprint/461FE-A43-90B,https://share.osf.io/preprint/461FE-A43-90B,2020-08-25,2020-09-28T09:27:27+00:00,"PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Cognitive Psychology; PsyArXiv|Social and Behavioral Sciences|Cognitive Psychology|Biases, Framing, and Heuristics; PsyArXiv|Social and Behavioral Sciences|Cognitive Psychology|Language; PsyArXiv|Social and Behavioral Sciences|Emotion; PsyArXiv|Social and Behavioral Sciences|Linguistics; PsyArXiv|Social and Behavioral Sciences|Linguistics|Computational Linguistics; PsyArXiv|Social and Behavioral Sciences|Linguistics|Psycholinguistics and Neurolinguistics; PsyArXiv|Social and Behavioral Sciences|Quantitative Methods; PsyArXiv|Social and Behavioral Sciences|Quantitative Methods|Computational Modeling; PsyArXiv|Social and Behavioral Sciences|Social and Personality Psychology; PsyArXiv|Social and Behavioral Sciences|Social and Personality Psychology|Social Cognition; emotions; emotional profiling; emotions.; computational cognitive science; text mining; semantic networks; covid-19; social media mining",False
140,I Don’t Want to Go Back: Examining the Return to Physical Workspaces During COVID-19,"Objective: We study employee perspectives on return to physical workspaces to ultimately inform employers’ and policy makers’ decision making around the return to work during COVID-19. Methods: We tested the three-component conceptual model using survey data collected in the United States in May 2020 from samples of energy workers (N = 333). Results: Females, non-Caucasians, and employees living in multi-generational households were less willing to return. Concerns about childcare were negatively related to willingness to return, whereas organizational strategies for mitigating COVID-19 transmission at work were positively related to willingness to return. COVID-19 infections in an employees’ network were also negatively related to employees’ willingness to return. Conclusions: Blanket policies may miss the nuanced needs of different employee groups. Employers and policy makers should adopt flexible approaches to ensure a return to workspaces that addresses employee concerns and needs.",Zihan Liu et al.,https://share.osf.io/preprint/46025-9EC-52B,https://share.osf.io/preprint/46025-9EC-52B,2020-08-21,2020-09-28T06:34:03+00:00,PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Industrial and Organizational Psychology; PsyArXiv|Social and Behavioral Sciences|Industrial and Organizational Psychology|Occupational Health; organizational psychology; covid-19; occupational health psychology,False
141,Partner Support and Goal Pursuit: A Meta-analysis,"Over the past two decades, relationship researchers have become increasingly interested in examining whether partner support is associated with a range of outcomes in times of growth and opportunity and not merely in times of distress. In the present meta-analysis, we combined evidence across studies from different theoretical perspectives addressing the association between partner support (affirmation, responsiveness, negative support, and practical support) and goal outcomes (self-efficacy, confidence, and goal progress). Thirty-three samples from 27 reports with a total of 9,568 participants in romantic relationships were included. The results were analyzed using a random-effects model and the overall effect size was r = .27. The effect size was significantly different for different types of support with affirmation having the largest effect size (r = .40) followed by responsiveness (r = .24), practical support (r = .19), and negative support (r = -.11). Furthermore, responsiveness was a significant predictor across all goal outcomes whereas practical support was a significant predictor of goal progress and commitment but not self-efficacy. Negative support significantly negatively predicted only self-efficacy but was not a significant predictor of goal progress or commitment. Studies on affirmation did not examine commitment or self-efficacy. These results provide support for relationship theories, particularly Thriving through relationships, which suggests that partners can serve as active catalysts for thriving. The results also have implications for a wide range of areas including changing health behaviors, improving productivity and motivation at work or in education, and improving engagement and outcomes in therapy.",Laura Marika Vowels et al.,https://share.osf.io/preprint/461AA-C5A-BA0,https://share.osf.io/preprint/461AA-C5A-BA0,2020-09-27,2020-09-27T15:49:18+00:00,PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Social and Personality Psychology; PsyArXiv|Social and Behavioral Sciences|Social and Personality Psychology|Interpersonal Relationships; partner support; close relationships; interdependence theory; goal pursuit; attachment theory,False
142,The Psychological Impact of Lockdown During the COVID-19 Pandemic,"This study addressed the psychological impact of the COVID-19 pandemic on mental health and examined factors exacerbating or mitigating the negative effects of lockdown. Results from a large multi-country online survey (N=8,229) showed average elevated levels of anxiety and depression (especially in the USA, UK, and Brazil), associated with feelings of low control and social isolation. Although social isolation increased with the duration of quarantine, it was mitigated by frequent communication with close others. Other mitigating factors include adaptive but not maladaptive coping, and the perception and trust that one’s government is dealing with the outbreak. Taking individual actions to avoid contracting the virus were associated with higher anxiety, except when done professionally by essential workers. We suggest that the psychological detrimental effects of lockdown can be alleviated by maintaining frequent social contact, adaptive coping, and governmental actions which show capability, benevolence, and integrity in managing a public health crisis.",Valerie Van Mulukom et al.,https://share.osf.io/preprint/4617A-B65-F7C,https://share.osf.io/preprint/4617A-B65-F7C,2020-07-22,2020-09-27T09:15:28+00:00,PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Health Psychology; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Mental Health; PsyArXiv|Social and Behavioral Sciences|Social and Personality Psychology; PsyArXiv|Social and Behavioral Sciences|Social and Personality Psychology|Well-being; government; sense of control; psychological well-being; lockdown; quarantine; anxiety; covid-19; survey; psychology; coronavirus; social isolation; depression; mental health,False
143,The Increase in COVID-19 Cases is Associated with Domestic Violence,"Numerous anecdotal reports suggest that domestic violence has increased globally since the COVID-19 pandemic, but rarely are there cross-country empirical support for this claim. Using two unique datasets which comprises official domestic violence data from Southern China (N = 152 daily data points from January 1st to May 31st, 2020) and Google Trends data across four English-speaking countries (i.e., Australia, Canada, the United Kingdom, and the United States; N = 728 daily data points from January 1st to June 30th, 2020), we test the association between daily confirmed cases of COVID-19 and daily reports of domestic violence. We find that daily new cases are positively associated with domestic violence in Australia, Canada, the United Kingdom, and the United States, but not in China. However, one nuance of our findings in China is that this association is lagged. We speculate that it is because that China is the first to experience the pandemic during which many people were not acutely aware of or affected by COVID-19. These findings suggest that the COVID-19 health toll is beyond its direct costs on its infectees and provide insights into social policies on public health crises. Governments need to balance their COVID-19 responses with corresponding assistance toward women and children who might be at risk of domestic violence in this difficult time.",Xin Qin et al.,https://share.osf.io/preprint/4607A-094-1DF,https://share.osf.io/preprint/4607A-094-1DF,2020-08-25,2020-09-26T18:24:40+00:00,PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Social and Personality Psychology; PsyArXiv|Social and Behavioral Sciences|Social and Personality Psychology|Prejudice and Discrimination; PsyArXiv|Social and Behavioral Sciences|Social and Personality Psychology|Sexuality; PsyArXiv|Social and Behavioral Sciences|Social and Personality Psychology|Social Well-being; PsyArXiv|Social and Behavioral Sciences|Social and Personality Psychology|Violence and Aggression,False
144,Addressing COVID-19 Worry and Social Isolation in Home-Based Primary Care,"Social distancing measures following the outbreak of COVID-19 have led to a rapid shift to virtual and telephone care. Social workers and mental health providers in VA home-based primary care (HBPC) teams face challenges providing psychosocial support to their homebound, medically complex, socially isolated patient population who are high risk for poor health outcomes related to COVID-19. We developed and disseminated an 8-week telephone or virtual group intervention for front-line HBPC social workers and mental health providers to use with socially isolated, medically complex older adults. The intervention draws on skills from evidence-based psychotherapies for older adults including Acceptance and Commitment Therapy, Cognitive-Behavioral Therapy, and Problem-Solving Therapy. The manual was disseminated to VA HBPC clinicians and geriatrics providers across the United States in March 2020 for expeditious implementation. Eighteen HBPC teams and three VA Primary Care teams reported immediate delivery of a local virtual or telephone group using the manual. In this paper we describe the manual’s development and clinical recommendations for its application across geriatric care settings. Future evaluation will identify ways to meet longer-term social isolation and evolving mental health needs for this patient population as the pandemic continues.",Rachel Elizabeth Weiskittle et al.,https://share.osf.io/preprint/460DB-0C0-3C1,https://share.osf.io/preprint/460DB-0C0-3C1,2020-08-25,2020-09-26T17:02:15+00:00,PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Clinical Psychology; PsyArXiv|Social and Behavioral Sciences|Clinical Psychology|Therapy; PsyArXiv|Social and Behavioral Sciences|Developmental Psychology; PsyArXiv|Social and Behavioral Sciences|Developmental Psychology|Aging; PsyArXiv|Social and Behavioral Sciences|Health Psychology; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Mental Health,False
145,"Is anyone else feeling completely unessential? Meaningful work, identification, job insecurity, and online organizational behavior during a lockdown in the Netherlands","A survey among Dutch employees (N = 408) investigated how a lockdown in response to the COVID-19 pandemic affected work perceptions. Results demonstrate that employees who are not working during lockdown, or have strongly reduced work hours, perceive their job as contributing less to the greater good, identify less with their organization, and experience more job insecurity, compared to those who are still performing a high percentage of their work activities. Moreover, the longer employees were in lockdown, the weaker their greater good motivations and the more job insecurity they experienced. Additionally, we investigated the relations of work perceptions with prosocial and deviant online organizational behaviors of employees who were still working. Identification with colleagues and perceiving positive meaning in one’s job emerged as significant predictors of online organizational citizenship behavior directed at other individuals (OCB-I), whereas organizational identification predicted such behavior directed at the organization (OCB-O). Moreover, indicative of a job preservation motive, increased job insecurity was related to more online OCB-O, as well as more deviant online behaviors directed at others in the form of cyberostracism and cyberincivility. Based on these findings, we discuss practical lessons for future lockdowns to minimize negative consequences for organizations and employees.",Jaap Ouwerkerk et al.,https://share.osf.io/preprint/46211-158-7B7,https://share.osf.io/preprint/46211-158-7B7,2020-08-26,2020-09-26T16:46:39+00:00,PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Industrial and Organizational Psychology; PsyArXiv|Social and Behavioral Sciences|Industrial and Organizational Psychology|Employee Behavior and Motivation; PsyArXiv|Social and Behavioral Sciences|Social and Personality Psychology; PsyArXiv|Social and Behavioral Sciences|Social and Personality Psychology|Motivational Behavior; PsyArXiv|Social and Behavioral Sciences|Social and Personality Psychology|Self and Social Identity; covid-19; organizational citizenship behavior; identification; meaningful work; job insecurity; counterproductive work behavior,False
146,The Health Behavior Model of Personality in the Context of a Public Health Crisis,"The U.S. Centers for Disease Control and Prevention (CDC) has recommended behavioral measures to slow the spread of COVID-19. Here, we report a pre-registered longitudinal study which investigated personality predictors of compliance with CDC recommendations in diverse U.S. adults across five waves from March through August, 2020 (N=596) and cross-sectionally in August, 2020 (N=405). Agreeableness—characterized by compassion—was a strong predictor of compliance, above and beyond other traits and demographic predictors. The effect of agreeableness was robust across two diverse samples, three sets of sensitivity analyses, and was not moderated by time or demographic variables. These findings highlight the strong theoretical and practical utility of testing long-standing psychological theories using rigorous methods during real-world crises. We discuss implications of these findings for the health behavior model of personality and make recommendations for combining current health-behavior messaging with alternative appeals that are more likely to reach less agreeable individuals.",Emily C Willroth et al.,https://share.osf.io/preprint/460CF-939-DDB,https://share.osf.io/preprint/460CF-939-DDB,2020-08-26,2020-09-26T16:46:18+00:00,"PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Forensic and Legal Psychology; PsyArXiv|Social and Behavioral Sciences|Health Psychology; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Health-related Behavior; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Illness; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Prevention; PsyArXiv|Social and Behavioral Sciences|Psychology, other; PsyArXiv|Social and Behavioral Sciences|Social and Personality Psychology; PsyArXiv|Social and Behavioral Sciences|Social and Personality Psychology|Attitudes and Persuasion; PsyArXiv|Social and Behavioral Sciences|Social and Personality Psychology|Individual Differences; social distancing; personality; public health; covid-19; agreeableness; health behaviors",False
147,"Knowledge, attitudes, and practices towards measures for prevention of the spread of COVID-19: An online cross-sectional survey among Bangladeshi residents","The novel coronavirus (SARS-CoV-2/ COVID-19) rapidly infects people across the world, leading to a massive public reaction. Peoples’ knowledge, attitudes, and practices (KAP) towards measures for prevention of the spread of COVID-19 are the most important for the control and prevention of the pandemic infectious disease. This study aimed to assess the knowledge, attitude & practices (KAP) towards measures for prevention of the spread of COVID-19 among Bangladeshi residents during the COVID-19 pandemic. An online survey of 1765 respondents was conducted through the social media networks of authors. The respondents were older than 18 years, with an average age of 24.88 years (SD: 6.30). Approximately 15% of our participants received online training. The mean knowledge score was 14.49 (SD: 1.8, ranging: 0-17), and the overall correct response rate on this knowledge test was 85%. About 67.2 % scored well (above the mean: 4.5, range: 1-5) regarding the practices. To avoid the infection, 96.6% wear mask outside the home, and 98.7% washed hand with soap when came back. COVID-19 knowledge score was significantly associated with a lower risk of (OR: 0.87, 95% CI: 0.79-0.92) of negative attitudes. Again, the awareness score was associated with a lower likelihood of (OR: 0.94, 95% CI: 0.87-0.98) of poor practices. Online health education programs focusing on young people, housewife and people with less education may potentially improve the attitudes and practices to control the COVID-19 pandemic in long term in such a low resource setting.",Satyajit Kundu et al.,https://share.osf.io/preprint/461AE-F2E-68D,https://share.osf.io/preprint/461AE-F2E-68D,2020-08-27,2020-09-26T16:28:15+00:00,PsyArXiv|Social and Behavioral Sciences; practise; knowledge; cocid-19; attitude,False
