,title,abstract,authors,link,ID,publication_date,update_date,subject,is_medRxiv
51,Pre-COVID-19 humoral immunity to common coronaviruses does not confer cross-protection against SARS-CoV-2,"It is currently unknown whether acquired immunity to common alpha- and beta-coronaviruses provides cross-protection against SARS-CoV-2. In this study, we found that certain patient sera and intravenous immunoglobulins (IVIG) collected prior to the COVID-19 outbreak were cross-reactive to SARS-CoV-2 full-length Spike, S2 domain, and nucleoprotein. However, their presence did not translate into neutralizing activity against SARS-CoV-2 in vitro. Importantly, we detected serum IgG reactivity to common coronaviruses in the early sera of patients with severe COVID-19 before the appearance of anti-SARS-CoV-2 antibodies. Collectively, the results of our study indicate that pre-existing immunity to common coronaviruses does not confer cross-protection against SARS-CoV-2 in vivo.","Miyara, M.; Sterlin, D.; Anna, F.; Marot, S.; Mathian, A.; Atif, M.; Quentric, P.; Mohr, A.; Claer, L.; Dorgham, K.; Parizot, C.; Yssel, H.; Chazal, T.; Fadlallah, J.; Haroche, J.; Benameur, N.; Boutolleau, D.; Burrel, S.; Mudumba, S.; Hockett, R.; Genalyte, C.; Charneau, P.; Calvez, V.; Marcelin, A.-G.; Amoura, Z.; Gorochov, G.","https://www.medrxiv.org/content/10.1101/2020.08.14.20173393v1?rss=1""",https://www.medrxiv.org/content/10.1101/2020.08.14.20173393v1?rss=1,2020-08-15,2020-08-15,,True
52,An Analysis of Self-reported Longcovid Symptoms on Twitter,"Abstract Objectives: A majority of patients suffering from acute COVID-19 are expected to recover symptomatically and functionally. However there are reports that some people continue to experience symptoms even beyond the stage of acute infection. This phenomenon has been called longcovid. Study design: This study attempted to analyse symptoms reported by users on twitter self-identifying as longcovid. Methods: The search was carried out using the twitter public streaming application programming interface using a relevant search term. Results: We could identify 89 users with usable data in the tweets posted by them. A majority of users described multiple symptoms the most common of which were fatigue, shortness of breath, pain and brainfog/concentration difficulties. The most common course of symptoms was episodic. Conclusions: Given the public health importance of this issue, the study suggests that there is a need to better study post acute-COVID symptoms.","Singh, S. M.; Reddy, C.","https://www.medrxiv.org/content/10.1101/2020.08.14.20175059v1?rss=1""",https://www.medrxiv.org/content/10.1101/2020.08.14.20175059v1?rss=1,2020-08-15,2020-08-15,,True
53,Abusers indoors and coronavirus outside: an examination of public discourse about COVID-19 and family violence on Twitter using machine learning,"Purpose: This brief report aims to provide the first large-scale analysis of public discourse regarding family violence and the COVID-19 pandemic on Twitter. Method: We analyzed 301,606 Tweets related to family violence and COVID-19 from April 12 to July 16, 2020, for this study. We used the machine learning approach, Latent Dirichlet Allocation, and identified salient themes, topics, and representative Twitter examples. Results: We extracted nine themes on family violence and COVID-19 pandemic, including (1) the Impact of COVID-19 on family violence (e.g., rising rates, hotline calls increased, murder & homicide); (2) the types (e.g., child abuse, domestic violence, sexual violence) and (3) forms of family violence (e.g., physical aggression, coercive control); (4) risk factors of family violence (e.g., alcohol abuse, financial constraints, gun, quarantine); (5) victims of family violence (e.g., LGBTQ, women, and women of color, children); (6) social services of family violence (e.g., hotlines, social workers, confidential services, shelters, funding); (7) law enforcement response (e.g., 911 calls, police arrest, protective orders, abuse reports); (8) Social movement/ awareness (e.g., support victims, raise awareness); and (9) domestic violence-related news (e.g., Tara Reade, Melissa Derosa). Conclusions: The COVID-19 has an impact on family violence. This report overcomes the limitation of existing scholarship that lacks data for consequences of COVID-19 on family violence. We contribute to the understanding of family violence during the pandemic by providing surveillance in Tweets, which is essential to identify potentially effective policy programs in offering targeted support for victims and survivors and preparing for the next wave.","Xue, J.; Chen, J.; Chen, C.; Hu, R.; Zhu, T.","https://www.medrxiv.org/content/10.1101/2020.08.13.20167452v1?rss=1""",https://www.medrxiv.org/content/10.1101/2020.08.13.20167452v1?rss=1,2020-08-15,2020-08-15,,True
54,Impact of the COVID-19 pandemic on ongoing health research: an ad hoc survey among investigators in Germany,"Objectives: To gain insights into the impact of the COVID-19 pandemic on ongoing health research projects, using projects from a selected funding programme in Germany as an example. Design: Online survey Setting: Lockdowns and social distancing policies impact upon clinical and public health research in various forms, especially if unrelated to COVID-19. Research institutions have reduced onsite activities, data is often collected remotely, and during the height of the crisis, clinical researchers were partially forced to abandon their projects in favour of front-line care and crisis response. Participants: 120 investigators of health research projects across Germany, performed between 15 and 25 May 2020. Results: The response rate (78%) showed that the survey generated significant interest among investigators. 85 responses were included for analysis, and the majority of investigators (93%) reported that their projects were affected by the pandemic, with many (80%) stating that data collection was not possible as planned, and they could not carry out interventions as planned (67%). Other impacts were caused by staff being unavailable, for example through child or elder care commitments or because of COVID-19 quarantine or illness. Investigators also reported that publications were delayed or not feasible at all (56%), and some experienced problems with PhD or Masters theses (18%). The majority of investigators had mitigation strategies in place such as adjustment of data collection methods using digital tools (46%) or of project implementation in general (46%), others made changes in research design or research questions (27%). Conclusions: The COVID-19 pandemic has severely impacted upon health research projects. The main challenge is now to mitigate negative effects and to improve long-term resilience in health research. The pandemic has also acted as a driver of innovation and change, for example by accelerating the use of digital methods.","Bratan, T.; Aichinger, H.; Brkic, N.; Rueter, J.; Apfelbacher, C.; Loss, J.","https://www.medrxiv.org/content/10.1101/2020.08.14.20174888v1?rss=1""",https://www.medrxiv.org/content/10.1101/2020.08.14.20174888v1?rss=1,2020-08-15,2020-08-15,,True
55,Modelling Suggests Limited Change in the Reproduction Number from Reopening Norwegian Kindergartens and Schools During the COVID-19 Pandemic,"Background: To suppress the COVID-19 outbreak, the Norwegian government closed all schools on March 13, 2020. The kindergartens reopened on April 20, and the schools on April 27 and May 11 of 2020. The effect of these measures is largely unknown since the role of children in the spread of the SARS-CoV-2 virus is still unclear. There are only a few studies of school closures as a separate intervention to other social distancing measures, and little research exists on the effect of school opening during a pandemic. Objective: This study aimed to model the effect of opening kindergartens and the schools in Norway in terms of a change in the reproduction number (R). A secondary objective was to assess if we can use the estimated R after school openings to infer the rates of transmission between children in schools. Methods: We used an individual-based model (IBM) to assess the reopening of kindergartens and schools in two Norwegian cities, Oslo, the Norwegian capital, with a population of approximately 680 000, and Tromsoe, which is the largest city in Northern Norway, with a population of approximately 75 000. The model uses demographic information and detailed data about the schools in both cities. We carried out an ensemble study to obtain robust results in spite of the considerable uncertainty that remains about the transmission of SARS-CoV-2. Results: We found that reopening of Norwegian kindergartens and schools are associated with a change in R of 0.10 (95%CI 0.04-0.16) and 0.14 (95%CI 0.01-0.25) in the two cities under investigation if the in-school transmission rates for the SARS-CoV-2 virus are equal to what Ferguson et al. have previously estimated for influenza pandemics [1]. Conclusion: We found only a limited effect of reopening schools on the reproduction number, and we expect the same to hold true in other countries where nonpharmaceutical interventions have suppressed the pandemic. Consequently, current R-estimates are insufficiently accurate for determining the transmission rates in schools. For countries that have not opened schools yet, planned interventions, such as the opening of selected schools, can be useful to infer general knowledge about children-to-children transmission of SARS-CoV-2.","Rypdal, M.; Rypdal, V. G.; Jakobsen, P. K.; Ytterstad, E.; Lovsletten, O.; Klingenberg, C.; Rypdal, K.","https://www.medrxiv.org/content/10.1101/2020.08.14.20174896v1?rss=1""",https://www.medrxiv.org/content/10.1101/2020.08.14.20174896v1?rss=1,2020-08-15,2020-08-15,,True
56,England's Lockdown vs. Sweden's Herd Immunity: A Comparison of the Daily New COVID-19 Cases and Related Deaths Using Comparative Interrupted Time Series Analysis,"Background: There is a lack of empirical evidence that lockdowns decrease daily cases of COVID-19 and related mortality compared to herd immunity. England implemented a delayed lockdown on March 23, 2020, but Sweden did not. We aim to examine the effect of lockdown on daily COVID-19 cases and related deaths during the first 100 days post-lockdown. Methods: We compared daily cases of COVID-19 infection and related mortality in England and Sweden before and after lockdown intervention using a comparative-interrupted time series analysis. The period included was from COVID-19 pandemic onset till June 30, 2020. Results: The adjusted-rate of daily COVID-19 infections was eight cases/10,000,000 person higher in England than Sweden before lockdown order (95% CI: 2-14, P=0.01). On the day of intervention (lagged lockdown), England had 693 more COVID-19 cases/10,000,000 person compared to Sweden (95% CI: 467-920, P<0.001). Compared to the pre-intervention period, the adjusted daily confirmed cases rate decreased by 19 cases/ 10,000,000 person compared to Sweden (95% CI: 13-26, P<0.001). There was a rate excess of 1.5 daily deaths/ 10,000,000 person in England compared to Sweden pre-intervention (95% CI: 1-2, P<0.001). The increased mortality rate resulted in 50 excess deaths/ 10,000,000 person related to COVID-19 in England compared to Sweden on the day of lockdown (95% CI: 30-71, P<0.001). Post-intervention, the rate of daily deaths in England decreased by two deaths/ 10,000,000 person compared to Sweden (95% CI: 1-3, P<0.001). During phases one and two of lockdown lifting in England, there was no rebound increase in daily cases or deaths compared to Sweden. Conclusion: The lockdown order implemented in England on March 23, 2020, effectively decreased the daily new cases rate and related mortality compared to Sweden. There was no short-term increase in COVID-19 cases and related-deaths after the phases one and two of the lifting of restrictions in England compared to Sweden. This study provides empirical, comparative evidence that lockdowns slow the spread of COVID-19 in communities compared to herd immunity.","Mustafa Ali, M.; Samhouri, Y.; Sabha, M.; Alnimer, L.","https://www.medrxiv.org/content/10.1101/2020.08.13.20174706v1?rss=1""",https://www.medrxiv.org/content/10.1101/2020.08.13.20174706v1?rss=1,2020-08-15,2020-08-15,,True
57,Stethoscope and Non-Infrared Thermometer Disinfection among Physicians: A Cross-Sectional Study with Implications for the Control of COVID-19,"Background: Stethoscopes and non infrared thermometers are the customary medical equipment used by the physicians on a daily basis, among various patients. With the rise of potential infections in the healthcare facilities and the transmission nature of the current volantly evolving COVID 19, consistent and correct disinfections of these devices after each use should not be pardoned. This study, therefore, describes the level of stethoscope and non infrared thermometer disinfection practices among physicians and determines its associated factors during the COVID 19 pandemic. Methods: A nationwide cross-sectional online survey was circulated using an anonymous and self-reporting questionnaire via Google form with a consent form appended to it. Results: Four hundred twenty-two physicians participated (62.80% medical doctors, 33.65% seniors, and 3.55% residents). The proportion of stethoscope and non Infrared thermometer disinfections after every use was 13.9% (95%CI: 10.9-17.6) and 20.4% (95%CI: 16.7-24.5), respectively. In adjusted analyses, taking COVID-19 training (Adjusted Odds Ratio [AOR]: 2.52; 95% [Confidence Interval (CI)]: 1.29-4.92) and the availability of stethoscope disinfection materials at the workplace (AOR: 3.03; 95% CI: 1.29-7.10) were significantly increased the odds of stethoscope disinfection after every use. The odds of stethoscope disinfection after every use was significantly decreased for those who reported the use of shared stethoscope (AOR: 0.34; 95% CI: 0.12-0.92). Among the physicians, disinfection after every use was significantly higher in resident physicians compared to those of general practitioners for both stethoscope (AOR: 4.61; 95%CI: 1.29-16.52) and non Infrared thermometers (AOR: 7.10; 95%CI: 2.30-21.95). Conclusion: Only a wee share of the respondents reported that they have disinfected their stethoscopes and non-infrared thermometers after every use possibly jeopardizing both patients and clinicians safety, particularly during the COVID 19 pandemic and these results must be sternly dealt with. Provisions of training and securing constant and available stethoscope disinfection supplies can significantly increase disinfection practices among the physicians after every use. These simple interventions could be replicated by other healthcare facilities.","Sahiledengle, B.; Tekalegn, Y.; Bekele, K.; Tesemma, A.; Edward Quisido, B. J.","https://www.medrxiv.org/content/10.1101/2020.08.14.20174433v1?rss=1""",https://www.medrxiv.org/content/10.1101/2020.08.14.20174433v1?rss=1,2020-08-15,2020-08-15,,True
58,"Dynamical balance between the transmission, intervention of COVID-19 and economic development","The current explosive outbreak of coronavirus (COVID-19) is posing serious threats to public health and economy around the world. To clarify the coupling mechanism between this disease and economy, a new dynamical system is established. It is theoretically proved that the basic reproduction number is a nonlinear combination of parameters regarding disease transmission, intervention and economy effect, which totally determines the stability of the disease-free and endemic equilibria. Further results indicate the existence of interaction and mutual restraint among the transmission, intervention and economy, in which strong coupling of COVID-19 and economy would trigger disease outbreak and form poverty trap, while adaptive isolation of at-risk population could effectively reduce morbidity at the cost of least economic loss. Our findings can offer new insights to improve the intervention strategies against COVID-19.","Zhang, Z.; Lin, H.; Zhu, G.","https://www.medrxiv.org/content/10.1101/2020.08.13.20174755v1?rss=1""",https://www.medrxiv.org/content/10.1101/2020.08.13.20174755v1?rss=1,2020-08-15,2020-08-15,,True
59,SARS-CoV-2 manipulates the SR-B1-mediated HDL uptake pathway for its entry,"The recently emerged pathogenic severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) has spread rapidly, leading to a global COVID-19 pandemic. Binding of the viral spike protein (SARS-2-S) to cell surface receptor angiotensin-converting enzyme 2 (ACE2) mediates host cell infection. In the present study, we demonstrate that in addition to ACE2, the S1 subunit of SARS-2-S binds to HDL and that SARS-CoV-2 hijacks the SR-B1-mediated HDL uptake pathway to facilitate its entry. SR-B1 facilitates SARS-CoV-2 entry into permissive cells by augmenting virus attachment. MAb (monoclonal antibody)-mediated blocking of SARS-2-S-HDL binding and SR-B1 antagonists strongly inhibit HDL-enhanced SARS-CoV-2 infection. Notably, SR-B1 is co-expressed with ACE2 in human pulmonary and extrapulmonary tissues. These findings revealed a novel mechanism for SARS-CoV-2 entry and could provide a new target to treat SARS-CoV-2 infection.","Wei, C.; Wan, L.; Yan, Q.; Wang, X.; Zhang, J.; Zhang, Y.; Sun, J.; Yang, X.; Gong, J.; Fan, C.; Yang, X.; Wang, Y.; Wang, X.; Li, J.; Yang, H.; Li, H.; Zhang, Z.; Wang, R.; Du, P.; Zong, Y.; Yin, F.; Zhang, W.; Peng, Y.; Lin, H.; Zhang, R.; Chen, W.; Gao, Q.; Cao, Y.; Zhong, H.","https://www.biorxiv.org/content/10.1101/2020.08.13.248872v1?rss=1""",https://www.biorxiv.org/content/10.1101/2020.08.13.248872v1?rss=1,2020-08-14,2020-08-14,,False
60,Methylation of RNA Cap in SARS-CoV-2 captured by serial crystallography,"The genome of the SARS-CoV-2 coronavirus contains 29 proteins, of which 15 are nonstructural. Nsp10 and Nsp16 form a complex responsible for the capping of mRNA at the 5' terminus. In the methylation reaction the S-adenosyl-L-methionine serves as the donor of the methyl group that is transferred to Cap-0 at the first transcribed nucleotide to create Cap-1. The presence of Cap-1 makes viral RNAs mimic the host transcripts and prevents their degradation. To investigate the 2'-O methyltransferase activity of SARS-CoV-2 Nsp10/16, we applied fixed-target serial synchrotron crystallography (SSX) which allows for physiological temperature data collection from thousands of crystals, significantly reducing the x-ray dose while maintaining a biologically relevant temperature. We determined crystal structures of Nsp10/16 that revealed the states before and after the methylation reaction, for the first time illustrating coronavirus Nsp10/16 complexes with the m7GpppAm2'-O Cap-1, where 2'OH of ribose is methylated. We compare these structures with structures of Nsp10/16 at 297 K and 100 K collected from a single crystal. This data provide important mechanistic insight and can be used to design small molecules that inhibit viral RNA maturation making SARS-CoV-2 sensitive to host innate response.","Wilamowski, M.; Sherrell, D.; Minasova, G.; Kim, Y.; Shuvaloca, L.; Lavens, A.; Chard, R.; Maltseva, N.; Jedrzejczak, R.; Rosas-Lemus, M.; Saint, N.; Foster, I. T.; Michalska, K.; Satchell, K. J.; Joachimiak, A.","https://www.biorxiv.org/content/10.1101/2020.08.14.251421v1?rss=1""",https://www.biorxiv.org/content/10.1101/2020.08.14.251421v1?rss=1,2020-08-14,2020-08-14,,False
61,Pandemic danger to the deep: the risk of marine mammals contracting SARS-CoV-2 from wastewater,"We are in unprecedented times with the ongoing COVID-19 pandemic. The pandemic has impacted public health, the economy and our society on a global scale. In addition, the impacts of COVID-19 permeate into our environment and wildlife as well. Here, we discuss the essential role of wastewater treatment and management during these times. A consequence of poor wastewater management is the discharge of untreated wastewater carrying infectious SARS-CoV-2 into natural water systems that are home to marine mammals. Here, we predict the susceptibility of marine mammal species using a modelling approach. Many species of whale, dolphin and seal, as well as otters, are predicted to be highly susceptible to infection by the SARS-CoV-2 virus. In addition, geo-mapping highlights how current wastewater management in Alaska may lead to susceptible marine mammal populations being exposed to the virus. Since over half of these susceptibility species are already at risk worldwide, the release of the virus via untreated wastewater could have devastating consequences for their already declining populations. For these reasons, we discuss approaches that can be taken by the public, policymakers and wastewater treatment facilities to reduce the risk of virus spillover in our natural water systems. Thus, we highlight the potential for reverse zoonotic transmission of COVID-19 and its impact on marine wildlife; impacts that can be mitigated with appropriate action to prevent further damage to these vulnerable populations.","Mathavarajah, S.; Stoddart, A. K.; Gagnon, G. A.; Dellaire, G.","https://www.biorxiv.org/content/10.1101/2020.08.13.249904v1?rss=1""",https://www.biorxiv.org/content/10.1101/2020.08.13.249904v1?rss=1,2020-08-14,2020-08-14,,False
62,Differential methylation as a mediator of COVID-19 susceptibility,"The COVID-19 outbreak shows a huge variation in prevalence and mortality on geographical level but also within populations1. The ACE2 gene, identified as the SARS-CoV2 receptor, has been shown to facilitate the viral invasion and people with higher ACE2 expression generally are more severely affected2, 3. As there is a lot of variability in ACE2 expression between individuals we hypothesized that differential DNA methylation profiles could be (one of) the confounding factors explaining this variability. Here we show that epigenetic profiling of host tissue, especially in the ACE2 promoter region and its homologue ACE1, may be important risk factors for COVID-19. Our results propose that variable methylation can explain (part of) the differential susceptibility, symptom severity and death rate for COVID-19. Our findings are a promising starting point to further evaluate the potential of ACE1/2 methylation and other candidates as a predictor for clinical outcome upon SARS-CoV2 infection.","Steyaert, S.; Trooskens, G.; Delanghe, J. R.; Van Criekinge, W.","https://www.biorxiv.org/content/10.1101/2020.08.14.251538v1?rss=1""",https://www.biorxiv.org/content/10.1101/2020.08.14.251538v1?rss=1,2020-08-14,2020-08-14,,False
63,Extensive Genetic Diversity and Host Range of Rodent-borne Coronaviruses,"To better understand the genetic diversity, host association and evolution of coronaviruses (CoVs) in China we analyzed a total of 696 rodents encompassing 16 different species sampled from Zhejiang and Yunnan provinces. Based on the reverse transcriptase PCR-based CoV screening CoVs of fecal samples and subsequent sequence analysis of the RdRp gene, we identified CoVs in diverse rodent species, comprising Apodemus agrarius, Apodemus latronum, Bandicota indica, Eothenomys miletus, E. eleusis, Rattus andamanesis, Rattus norvegicus, and R. tanezumi. Apodemus chevrieri was a particularly rich host, harboring 25 rodent CoVs. Genetic and phylogenetic analysis revealed the presence of three groups of CoVs carried by a range of rodents that were closely related to the Lucheng Rn rat coronavirus (LRNV), China Rattus coronavirus HKU24 (ChRCoV_HKU24) and Longquan Rl rat coronavirus (LRLV) identified previously. One newly identified A. chevrieri-associated virus closely related to LRNV lacked an NS2 gene. This virus had a similar genetic organization to AcCoV-JC34, recently discovered in the same rodent species in Yunnan, suggesting that it represents a new viral subtype. Notably, additional variants of LRNV were identified that contained putative nonstructural NS2b genes located downstream of the NS2 gene that were likely derived from the host genome. Recombination events were also identified in the ORF1a gene of Lijiang-71. In sum, these data reveal the substantial genetic diversity and genomic complexity of rodent-borne CoVs, and greatly extend our knowledge of these major wildlife virus reservoirs.","Wang, W.; Lin, X.-D.; Zhang, H.-L.; Wang, M.-R.; Guan, X.-Q.; Holmes, E. C.; Zhang, Y.-Z.","https://www.biorxiv.org/content/10.1101/2020.08.11.245415v1?rss=1""",https://www.biorxiv.org/content/10.1101/2020.08.11.245415v1?rss=1,2020-08-14,2020-08-14,,False
64,In Silico Design of siRNAs Targeting Existing and Future Respiratory Viruses with VirusSi,"The COVID-19 pandemic has exposed global inadequacies in therapeutic options against both the COVID-19-causing SARS-CoV-2 virus and other newly emerged respiratory viruses. In this study, we present the VirusSi computational pipeline, which facilitates the rational design of siRNAs to target existing and future respiratory viruses. Mode A of VirusSi designs siRNAs against an existing virus, incorporating considerations on siRNA properties, off-target effects, viral RNA structure and viral mutations. It designs multiple siRNAs out of which the top candidate targets >99% of SARS-CoV-2 strains, and the combination of the top four siRNAs is predicted to target all SARS-CoV-2 strains. Additionally, we develop Greedy Algorithm with Redundancy (GAR) and Similarity-weighted Greedy Algorithm with Redundancy (SGAR) to support the Mode B of VirusSi, which pre-designs siRNAs against future emerging viruses based on existing viral sequences. Time-simulations using known coronavirus genomes as early as 10 years prior to the COVID-19 outbreak show that at least three SARS-CoV-2-targeting siRNAs are among the top 30 pre-designed siRNAs. Before-the-outbreak pre-design is also possible against the MERS-CoV virus and the 2009-H1N1 swine flu virus. Our data support the feasibility of pre-designing anti-viral siRNA therapeutics prior to viral outbreaks. We propose the development of a collection of pre-designed, safety-tested, and off-the-shelf siRNAs that could accelerate responses toward future viral diseases.","Zhang, D.; Lu, J.","https://www.biorxiv.org/content/10.1101/2020.08.13.250076v1?rss=1""",https://www.biorxiv.org/content/10.1101/2020.08.13.250076v1?rss=1,2020-08-14,2020-08-14,,False
65,Metaviromic identification of genetic hotspots of coronavirus pathogenicity using machine learning,"The COVID-19 pandemic caused by SARS-CoV-2 has become a major threat across the globe. Here, we developed machine learning approaches to identify key pathogenic regions in coronavirus genomes. We trained and evaluated 7,562,625 models on 3,665 genomes including SARS-CoV-2, MERS-CoV, SARS-CoV and other coronaviruses of human and animal origins to return quantitative and biologically interpretable signatures at nucleotide and amino acid resolutions. We identified hotspots across the SARS-CoV-2 genome including previously unappreciated features in spike, RdRp and other proteins. Finally, we integrated pathogenicity genomic profiles with B cell and T cell epitope predictions for enrichment of sequence targets to help guide vaccine development. These results provide a systematic map of predicted pathogenicity in SARS-CoV-2 that incorporates sequence, structural and immunological features, providing an unbiased collection of genetic elements for functional studies. This metavirome-based framework can also be applied for rapid characterization of new coronavirus strains or emerging pathogenic viruses.","Park, J. J.; Chen, S.","https://www.biorxiv.org/content/10.1101/2020.08.13.248575v1?rss=1""",https://www.biorxiv.org/content/10.1101/2020.08.13.248575v1?rss=1,2020-08-14,2020-08-14,,False
66,Furin cleavage of SARS-CoV-2 Spike promotes but is not essential for infection and cell-cell fusion,"Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infects cells by binding to the host cell receptor Ace2 and undergoing virus-host membrane fusion. Fusion is triggered by the protease TMPRSS2, which processes the viral Spike (S) protein to reveal the fusion peptide. SARS-CoV-2 has evolved a multibasic site at the S1-S2 boundary, which is thought to be cleaved by furin in order to prime S protein for TMPRSS2 processing. Here we show that CRISPR-Cas9 knockout of furin reduces, but does not prevent, the production of infectious SARS-CoV-2 virus. Comparing S processing in furin knockout cells to multibasic site mutants reveals that while loss of furin substantially reduces S1-S2 cleavage it does not prevent it. SARS-CoV-2 S protein also mediates cell-cell fusion, potentially allowing virus to spread virion-independently. We show that loss of furin in either donor or acceptor cells reduces, but does not prevent, TMPRSS2-dependent cell-cell fusion, unlike mutation of the multibasic site that completely prevents syncytia formation. Our results show that while furin promotes both SARS-CoV-2 infectivity and cell-cell spread it is not essential, suggesting furin inhibitors will not prevent viral spread.","Papa, G.; Mallery, D.; Albecka, A.; Welch, L.; Cattin-Ortola, J.; Luptak, J.; Paul, D.; McMahon, H.; Goodfellow, I. G.; Carter, A. P.; Munro, S. P.; James, L. C.","https://www.biorxiv.org/content/10.1101/2020.08.13.243303v1?rss=1""",https://www.biorxiv.org/content/10.1101/2020.08.13.243303v1?rss=1,2020-08-14,2020-08-14,,False
67,Immunoreactive peptide maps of SARS-CoV-2 and other human coronaviruses,"Serodiagnosis of SARS-CoV-2 infection is impeded by immunological cross-reactivity to the human coronaviruses (HCoV) SARS-CoV-2, SARS-CoV-1, MERS-CoV, OC43, 229E, HKU1, and NL63. Here we report the identification of humoral immune responses to SARS-CoV-2 and other HCoV peptides that can be used to detect asymptomatic, mild and, severe SARS-CoV-2 infections, and may enable the discovery of biomarkers for immunity following infection or vaccination.","Mishra, N.; Huang, X.; Joshi, S.; Guo, C.; Ng, J.; Thakkar, R.; Wu, Y.; Dong, X.; Li, Q.; Pinapati, R.; Sullivan, E.; Caciula, A.; Tokarz, R.; Briese, T.; Lu, J.; Lipkin, W. I.","https://www.biorxiv.org/content/10.1101/2020.08.13.249953v1?rss=1""",https://www.biorxiv.org/content/10.1101/2020.08.13.249953v1?rss=1,2020-08-14,2020-08-14,,False
68,"SARS-CoV-2 Infection And Longitudinal Fecal Screening In Malayan Tigers (Panthera tigris jacksoni), Amur Tigers (Panthera tigris altaica), And African Lions (Panthera leo krugeri) At The Bronx Zoo, New York, USA","Severe Acute Respiratory Syndrome Coronavirus-2 (SARS-CoV-2) emerged as the cause of a global pandemic in 2019-2020. In March 2020 New York City became the USA epicenter for the pandemic. On March 27, 2020 a Malayan tiger (Panthera tigris jacksoni) at the Bronx Zoo in New York City developed a cough and wheezing with subsequent inappetence. Over the next week, an additional Malayan tiger and two Amur tigers (P. t. altaica) in the same building and three lions (Panthera leo krugeri) in a separate building also became ill. The index case was immobilized, and physical examination and bloodwork results were unremarkable. Thoracic radiography and ultrasonography revealed peribronchial cuffing with bronchiectasis, and mild lung consolidation with alveolar-interstitial syndrome, respectively. SARS-CoV-2 RNA was identified by real-time, reverse transcriptase PCR (rRT-PCR) on oropharyngeal and nasal swabs and tracheal wash fluid. Cytologic examination of tracheal wash fluid revealed necrosis, and viral RNA was detected in necrotic cells by in situ hybridization, confirming virus-associated tissue damage. SARS-CoV-2 was isolated from the tracheal wash fluid of the index case, as well as the feces from one Amur tiger and one lion. Fecal viral RNA shedding was confirmed in all seven clinical cases and an asymptomatic Amur tiger. Respiratory signs abated within 1-5 days for most animals, though persisted intermittently for 16 days in the index case. Fecal RNA shedding persisted for as long as 35 days beyond cessation of respiratory signs. This case series describes the clinical presentation, diagnostic evaluation, and management of tigers and lions infected with SARS-CoV-2, and describes the duration of viral RNA fecal shedding in these cases. This report documents the first known natural transmission of SARS-CoV-2 from humans to animals in the USA, and is the first report of SARS-CoV-2 in non-domestic felids.","Bartlett, S. L.; Diel, D. G.; Wang, L.; Zec, S.; Laverack, M.; Martins, M.; Caserta, L. C.; Killian, M. L.; Terio, K.; Olmstead, C.; Delaney, M. A.; Stokol, T.; Ivancic, M.; Jenkins-Moore, M.; Ingerman, K.; Teegan, T.; McCann, C.; Thomas, P.; McAloose, D.; Sykes, J. M.; Calle, P. P.","https://www.biorxiv.org/content/10.1101/2020.08.14.250928v1?rss=1""",https://www.biorxiv.org/content/10.1101/2020.08.14.250928v1?rss=1,2020-08-14,2020-08-14,,False
